timestamp,load_level,orchestrator_type,urllc_rtt_ms,embb_throughput_mbps,mmtc_msgs_total,embb_tc_rate_mbit,orchestrator_state,violation_count,recovery_streak,throttle_total,restore_total,loop_count,cpu_embb_cores,cpu_urllc_cores,cpu_mmtc_cores,node_cpu_pct,mem_embb_mi,mem_urllc_mi,mem_mmtc_mi
2026-06-03T23:55:33.046137,low,rule_based,13.4,14.99,0.0,1000.0,0.0,0.0,39.6085045337677,4.0,4.0,36.0,1.5893073088073941,0.005493909120966568,1.1031094903389773,nan,232.125,487.6640625,425.69140625
2026-06-03T23:55:36.104349,low,rule_based,13.4,14.99,0.0,1000.0,0.0,0.0,42.73312544822693,4.0,4.0,36.0,1.5890013716381894,0.005136611375532109,1.1007278748556713,nan,232.125,487.6640625,425.69140625
2026-06-03T23:55:39.151727,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,48.776705503463745,4.0,4.0,37.0,1.3351812843492388,0.0068579893196486,1.3486688425303173,nan,232.14453125,487.671875,425.69921875
2026-06-03T23:55:44.249759,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,48.776705503463745,4.0,4.0,37.0,1.1951372130801678,0.006514069041166848,1.3426502212787723,nan,232.14453125,487.76953125,425.69921875
2026-06-03T23:55:47.299942,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,54.54136514663696,4.0,4.0,37.0,1.1933074283135228,0.0077663138998537275,1.2488399585325969,nan,232.14453125,487.76953125,425.69921875
2026-06-03T23:55:50.354539,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,54.54136514663696,4.0,4.0,37.0,1.03549327709025,0.007436963814954719,0.6020400071844796,nan,232.14453125,487.97265625,425.71875
2026-06-03T23:55:55.234270,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,57.563424825668335,4.0,4.0,37.0,0.7070189045892759,0.0064791181660325495,0.41472902771375925,nan,232.171875,488.08203125,425.72265625
2026-06-03T23:55:58.487963,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,60.584354400634766,4.0,4.0,37.0,0.7070130387824312,0.006098075697963511,0.4147296144617862,nan,232.171875,488.08984375,425.72265625
2026-06-03T23:56:01.529060,low,rule_based,13.4,14.79,0.0,150.0,1.0,0.0,68.67772364616394,4.0,4.0,37.0,0.3765382010500292,0.004662250927900649,0.41461689495838183,nan,232.171875,488.1015625,425.7265625
2026-06-03T23:56:04.570092,low,rule_based,13.4,14.79,0.0,150.0,1.0,0.0,68.67772364616394,4.0,4.0,37.0,0.37657181565217634,0.005155151880493494,0.29727282822185885,nan,232.171875,488.2109375,426.25390625
2026-06-03T23:56:07.607817,low,rule_based,13.4,0.0,0.0,150.0,1.0,0.0,74.68290257453918,4.0,4.0,37.0,0.00018744852444723702,0.005836188272819193,0.0027875606836892104,nan,232.171875,488.2109375,426.25390625
2026-06-03T23:56:10.658184,low,rule_based,13.4,0.0,0.0,150.0,1.0,0.0,77.69294476509094,4.0,4.0,37.0,0.0003015741084249464,0.0071398799833517265,0.00295072104618132,nan,232.15625,488.2109375,426.25390625
2026-06-03T23:56:13.708821,low,rule_based,13.4,0.0,0.0,150.0,1.0,0.0,77.69294476509094,4.0,4.0,37.0,0.00032868176708127534,0.0060899151909028035,0.0029239961614475666,nan,232.15625,488.32421875,426.25390625
2026-06-03T23:56:16.759698,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,83.70727467536926,4.0,4.0,37.0,0.0003853954881427858,0.01328895429890424,0.002865863261673224,nan,232.15234375,488.4375,426.25390625
2026-06-03T23:56:19.807952,low,rule_based,13.4,14.99,0.0,150.0,1.0,0.0,83.70727467536926,4.0,4.0,37.0,0.0003946680842224961,0.016964932080495453,0.0052191740786558275,nan,232.16015625,488.54296875,426.2421875
2026-06-03T23:56:22.854994,low,rule_based,13.4,13.29,0.0,1000.0,0.0,0.0,89.70211720466614,4.0,4.0,38.0,0.00040967328544399146,0.01696493208049545,0.006301220215748316,nan,232.16015625,488.54296875,425.98046875
2026-06-03T23:56:25.903760,low,rule_based,13.4,13.29,0.0,1000.0,0.0,0.0,92.71476554870605,4.0,4.0,38.0,0.000420457769694707,0.016900956540275194,0.006560042453747862,nan,232.16015625,488.54296875,425.71875
2026-06-03T23:56:28.945244,low,rule_based,13.4,13.29,0.0,1000.0,0.0,0.0,92.71476554870605,4.0,4.0,38.0,0.00044185949809222807,0.015639337407762875,0.008924010714162777,nan,232.16015625,488.54296875,425.71875
2026-06-03T23:56:32.005797,low,rule_based,13.4,11.48,0.0,1000.0,0.0,0.0,98.71294283866882,4.0,4.0,38.0,0.0004330077289008,0.014786147352002586,0.008994417409187518,nan,232.16015625,488.64453125,425.703125
2026-06-03T23:56:35.054681,low,rule_based,13.4,11.48,0.0,1000.0,0.0,0.0,98.71294283866882,4.0,4.0,38.0,0.00045864589111440295,0.011915285766035282,0.007698207853180232,nan,232.16015625,488.74609375,425.6953125
2026-06-03T23:56:38.101756,low,rule_based,13.4,9.19,0.0,1000.0,0.0,0.0,104.70648717880249,4.0,4.0,38.0,0.0004690856089953604,0.014176557364505236,0.007698207853180232,nan,232.1640625,488.74609375,425.6953125
2026-06-03T23:56:41.142926,low,rule_based,13.4,9.19,0.0,1000.0,0.0,0.0,108.21592450141907,4.0,4.0,38.0,0.0005979433206940689,0.016231938234107467,0.008103586706162944,nan,232.17578125,488.859375,425.6953125
2026-06-03T23:56:44.196425,low,rule_based,13.4,9.19,0.0,1000.0,0.0,0.0,108.21592450141907,4.0,4.0,38.0,0.0005738395883000918,0.016267818579701422,0.007368793945696589,nan,232.17578125,488.859375,425.6953125
2026-06-03T23:56:47.322005,low,rule_based,13.4,7.18,0.0,1000.0,0.0,0.0,113.87301969528198,4.0,4.0,38.0,0.0005612156019803664,0.015532785749940744,0.007774557424392384,nan,232.17578125,488.859375,425.6953125
2026-06-03T23:56:50.372450,low,rule_based,13.4,7.18,0.0,1000.0,0.0,0.0,113.87301969528198,4.0,4.0,38.0,0.0005457056517136504,0.012054781855953833,0.007607155645191369,nan,231.515625,489.1640625,425.6953125
2026-06-03T23:56:53.407832,low,rule_based,13.4,2.18,0.0,1000.0,0.0,0.0,119.8618266582489,4.0,4.0,39.0,0.0005459212342420873,0.012054781855953833,0.007824594638704224,nan,230.859375,489.1640625,425.6953125
2026-06-03T23:56:56.459671,low,rule_based,13.4,2.18,0.0,1000.0,0.0,0.0,122.86071729660034,4.0,4.0,39.0,0.0005579054092574257,0.012023741783630373,0.006869411528405477,nan,230.203125,489.1640625,425.6953125
2026-06-03T23:56:59.552806,low,rule_based,13.4,2.18,0.0,1000.0,0.0,0.0,122.86071729660034,4.0,4.0,39.0,0.0005556184734472477,0.0008390775023156564,0.0039049095556905372,nan,230.203125,489.21875,425.703125
2026-06-03T23:57:02.607694,low,rule_based,13.4,1.45,0.0,1000.0,0.0,0.0,128.85984587669373,4.0,4.0,39.0,0.0005556184734472477,0.0008484618585712792,0.0035026335654174713,nan,230.203125,489.21875,425.703125
2026-06-03T23:57:05.658073,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,134.86299419403076,4.0,4.0,39.0,0.000557407736571877,0.0008532194676555447,0.007706684226965439,nan,230.203125,489.828125,425.9765625
2026-06-03T23:57:08.715614,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,134.86299419403076,4.0,4.0,39.0,0.000557407736571877,0.0008332655772370424,0.007891582990670876,nan,230.203125,489.828125,425.98046875
2026-06-03T23:57:11.766973,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,137.86483097076416,4.0,4.0,39.0,0.0005430791160882055,0.0008393050435525454,0.00819106963712965,nan,204.7890625,489.828125,425.984375
2026-06-03T23:57:14.815481,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,137.86483097076416,4.0,4.0,39.0,0.0005432298240367646,0.0008546742126791148,0.009795746216298685,nan,204.7890625,489.890625,425.734375
2026-06-03T23:57:17.854524,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,143.88340163230896,4.0,4.0,39.0,0.0005257651877749179,0.0008797797399289614,0.010226202505066338,nan,178.6796875,489.390625,374.89453125
2026-06-03T23:57:20.901700,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,149.8722517490387,4.0,4.0,39.0,0.0005188720079265873,0.0008776004824787539,0.009804779925596157,nan,178.6796875,488.6953125,348.88671875
2026-06-03T23:57:23.943616,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,149.8722517490387,4.0,4.0,39.0,0.0005095229645852547,0.0009034671548492849,0.009733489856135044,nan,178.484375,412.00390625,348.890625
2026-06-03T23:57:26.991095,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,152.88905906677246,4.0,4.0,39.0,0.0005428429230797905,0.0008728560131820177,0.009686865760577314,nan,153.0625,412.00390625,348.890625
2026-06-03T23:57:30.040597,low,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,152.88905906677246,4.0,4.0,39.0,0.0005405691212318613,0.0008042165398530745,0.009502653614141996,nan,153.0625,411.40234375,348.890625
