timestamp,load_level,orchestrator_type,urllc_rtt_ms,embb_throughput_mbps,mmtc_msgs_total,embb_tc_rate_mbit,orchestrator_state,violation_count,recovery_streak,throttle_total,restore_total,loop_count,cpu_embb_cores,cpu_urllc_cores,cpu_mmtc_cores,node_cpu_pct,mem_embb_mi,mem_urllc_mi,mem_mmtc_mi
2026-06-04T00:36:30.218378,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2494.06520652771,4.0,4.0,90.0,0.0004919007252861845,0.0009627144613956361,0.09232119685287327,nan,154.1640625,412.40234375,350.15625
2026-06-04T00:36:33.258580,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2498.50576543808,4.0,4.0,90.0,0.0005038865833053925,0.0009722530237474039,0.09506034365377014,nan,154.1640625,412.40234375,350.15625
2026-06-04T00:36:36.303563,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2504.733818292618,4.0,4.0,90.0,0.0005038865833053925,0.0009188831743490661,0.11030793948314742,nan,154.1640625,412.40234375,350.15625
2026-06-04T00:36:39.392676,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2504.733818292618,4.0,4.0,90.0,0.0004785332490638334,0.0009492708343452823,0.10927965235066628,nan,154.1640625,412.75,350.15234375
2026-06-04T00:36:42.460433,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2507.688802957535,4.0,4.0,90.0,0.00047302021558137306,0.0009969968879957494,0.11831177120538533,nan,154.1640625,412.75,350.15234375
2026-06-04T00:36:45.508838,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2507.688802957535,4.0,4.0,90.0,0.00047588372600738276,0.0008826270807956384,0.11243013688308831,nan,154.1640625,412.75,350.15234375
2026-06-04T00:36:48.574001,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2513.498490333557,4.0,4.0,91.0,0.00047282348725076923,0.0009482551863175217,0.10842582840557187,nan,154.1640625,412.61328125,350.16015625
2026-06-04T00:36:51.627905,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2519.611419200897,4.0,4.0,91.0,0.0004917040545277651,0.0009645630325466924,0.10036596960647218,nan,154.1640625,412.4765625,350.171875
2026-06-04T00:36:55.119800,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2519.611419200897,4.0,4.0,91.0,0.000479768002182914,0.0008150041080409075,0.11511006631866735,nan,154.171875,412.4765625,350.17578125
2026-06-04T00:36:58.160743,high,rule_based,13.4,0.0,0.0,1000.0,0.0,0.0,2523.175199985504,4.0,4.0,91.0,0.0004559514936725583,0.0008075420570547375,0.12488228698406958,nan,154.171875,412.53515625,350.17578125
