ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T16:14:12.336153Z,embb,uesimtun0,16000,203,20928,263,,1,1
2025-11-25T16:14:12.336153Z,urllc,uesimtun1,27730,450,158194300,1719617,,1,1
2025-11-25T16:14:12.336153Z,mmtc,uesimtun2,44384,711,61230611,45222,,1,1
2025-11-25T16:14:12.586145Z,embb,uesimtun0,16168,205,21096,265,,1,1
2025-11-25T16:14:12.586145Z,urllc,uesimtun1,27814,451,158674156,1724833,,1,1
2025-11-25T16:14:12.586145Z,mmtc,uesimtun2,44468,712,61350407,45310,,1,1
2025-11-25T16:14:12.836147Z,embb,uesimtun0,16252,206,21180,266,,1,1
2025-11-25T16:14:12.836147Z,urllc,uesimtun1,27898,452,159575532,1734631,,1,1
2025-11-25T16:14:12.836147Z,mmtc,uesimtun2,44837,719,61678285,45554,,1,1
2025-11-25T16:14:13.086372Z,embb,uesimtun0,16336,207,21264,267,,1,1
2025-11-25T16:14:13.086372Z,urllc,uesimtun1,28821,470,160477818,1744444,,1,1
2025-11-25T16:14:13.086372Z,mmtc,uesimtun2,45005,721,62010237,45799,,1,1
2025-11-25T16:14:13.339273Z,embb,uesimtun0,16504,209,21432,269,,1,1
2025-11-25T16:14:13.339273Z,urllc,uesimtun1,28905,471,161802610,1758844,,1,1
2025-11-25T16:14:13.339273Z,mmtc,uesimtun2,45638,731,62643671,46266,,1,1
2025-11-25T16:14:13.590003Z,embb,uesimtun0,16504,209,21516,270,,1,1
2025-11-25T16:14:13.590003Z,urllc,uesimtun1,28905,471,162292226,1764166,,1,1
2025-11-25T16:14:13.590003Z,mmtc,uesimtun2,45722,732,62675403,46290,,1,1
2025-11-25T16:14:13.840225Z,embb,uesimtun0,16588,210,21600,271,,1,1
2025-11-25T16:14:13.840225Z,urllc,uesimtun1,28989,472,163204458,1774082,,1,1
2025-11-25T16:14:13.840225Z,mmtc,uesimtun2,45722,732,63005727,46531,,1,1
2025-11-25T16:14:14.090331Z,embb,uesimtun0,16756,212,21768,273,,1,1
2025-11-25T16:14:14.090331Z,urllc,uesimtun1,29073,473,164080474,1783604,,1,1
2025-11-25T16:14:14.090331Z,mmtc,uesimtun2,46376,745,63323008,46774,,1,1
2025-11-25T16:14:14.340822Z,embb,uesimtun0,17008,215,22020,276,,1,1
2025-11-25T16:14:14.340822Z,urllc,uesimtun1,29241,475,165158146,1795318,,1,1
2025-11-25T16:14:14.340822Z,mmtc,uesimtun2,46544,747,63804776,47126,,1,1
2025-11-25T16:14:14.590692Z,embb,uesimtun0,17092,216,22188,278,,1,1
2025-11-25T16:14:14.590692Z,urllc,uesimtun1,29493,478,165642410,1800582,,1,1
2025-11-25T16:14:14.590692Z,mmtc,uesimtun2,46712,749,63982448,47257,,1,1
2025-11-25T16:14:14.840401Z,embb,uesimtun0,17176,217,22272,279,,1,1
2025-11-25T16:14:14.840401Z,urllc,uesimtun1,29834,484,166537079,1810308,,1,1
2025-11-25T16:14:14.840401Z,mmtc,uesimtun2,46796,750,64305892,47493,,1,1
2025-11-25T16:14:15.091598Z,embb,uesimtun0,17428,220,22524,282,,1,1
2025-11-25T16:14:15.091598Z,urllc,uesimtun1,29918,485,167439775,1820120,,1,1
2025-11-25T16:14:15.091598Z,mmtc,uesimtun2,47723,762,64498229,47646,,1,1
2025-11-25T16:14:15.340311Z,embb,uesimtun0,17596,222,22692,284,,1,1
2025-11-25T16:14:15.340311Z,urllc,uesimtun1,30170,488,168752223,1834386,,1,1
2025-11-25T16:14:15.340311Z,mmtc,uesimtun2,47807,763,64498373,47648,,1,1
2025-11-25T16:14:15.590745Z,embb,uesimtun0,17680,223,22860,286,,1,1
2025-11-25T16:14:15.590745Z,urllc,uesimtun1,30422,491,169233819,1839621,,1,1
2025-11-25T16:14:15.590745Z,mmtc,uesimtun2,47975,765,64498541,47650,,1,1
2025-11-25T16:14:15.840589Z,embb,uesimtun0,17764,224,22944,287,,1,1
2025-11-25T16:14:15.840589Z,urllc,uesimtun1,30506,492,170138999,1849460,,1,1
2025-11-25T16:14:15.840589Z,mmtc,uesimtun2,48059,766,64498625,47651,,1,1
2025-11-25T16:14:16.090790Z,embb,uesimtun0,17932,226,23112,289,,1,1
2025-11-25T16:14:16.090790Z,urllc,uesimtun1,30506,492,171034335,1859192,,1,1
2025-11-25T16:14:16.090790Z,mmtc,uesimtun2,48392,771,64499102,47658,,1,1
2025-11-25T16:14:16.451652Z,embb,uesimtun0,18016,227,23196,290,,1,1
