ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T15:43:45.751841Z,urllc,uesimtun2,338560,6003,1757336509,11877009,1.983,0,1
2025-11-25T15:43:46.751565Z,embb,uesimtun0,1891898,37685,10151685052,7408942,,1,1
2025-11-25T15:43:46.751565Z,mmtc,uesimtun1,474939,8361,786365483,579538,,1,1
2025-11-25T15:43:46.751565Z,urllc,uesimtun2,338856,6007,1761030737,11901972,1.474,0,1
2025-11-25T15:43:47.839316Z,embb,uesimtun0,1895020,37747,10165572245,7419086,,1,1
2025-11-25T15:43:47.839316Z,mmtc,uesimtun1,475644,8372,786374425,579554,1.580,0,1
2025-11-25T15:43:47.839316Z,urllc,uesimtun2,339325,6015,1763563334,11919088,1.369,0,1
2025-11-25T15:43:48.759054Z,embb,uesimtun0,1898025,37805,10177311371,7427666,,1,1
2025-11-25T15:43:48.759054Z,mmtc,uesimtun1,476775,8394,786382486,579578,1.505,0,1
2025-11-25T15:43:48.759054Z,urllc,uesimtun2,339750,6023,1766412324,11938342,2.398,0,1
2025-11-25T15:43:49.751833Z,embb,uesimtun0,1901597,37876,10189984108,7436936,,1,1
2025-11-25T15:43:49.751833Z,mmtc,uesimtun1,478423,8420,787001253,580059,24.661,0,1
2025-11-25T15:43:49.751833Z,urllc,uesimtun2,340724,6040,1769533748,11959441,1.549,0,1
2025-11-25T15:43:50.751510Z,embb,uesimtun0,1905502,37955,10202736881,7446268,,1,1
2025-11-25T15:43:50.751510Z,mmtc,uesimtun1,479526,8442,787894402,580730,,1,1
2025-11-25T15:43:50.751510Z,urllc,uesimtun2,341609,6054,1773314870,11984996,1.879,0,1
2025-11-25T15:43:51.751451Z,embb,uesimtun0,1909459,38033,10215504859,7455611,127.423,0,1
2025-11-25T15:43:51.751451Z,mmtc,uesimtun1,480329,8458,788676878,581312,100.531,0,1
2025-11-25T15:43:51.751451Z,urllc,uesimtun2,341938,6061,1775426884,11999270,1.413,0,1
2025-11-25T15:43:52.751496Z,embb,uesimtun0,1913172,38107,10228264165,7464942,,1,1
2025-11-25T15:43:52.751496Z,mmtc,uesimtun1,480806,8466,789679695,582056,26.500,0,1
2025-11-25T15:43:52.751496Z,urllc,uesimtun2,342475,6071,1778661994,12021134,1.212,0,1
2025-11-25T15:43:53.751454Z,embb,uesimtun0,1917422,38192,10241031040,7474289,,1,1
2025-11-25T15:43:53.751454Z,mmtc,uesimtun1,481336,8476,790572002,582714,2.070,0,1
2025-11-25T15:43:53.751454Z,urllc,uesimtun2,343421,6089,1781673030,12041488,1.625,0,1
2025-11-25T15:43:54.751471Z,embb,uesimtun0,1921110,38265,10253112050,7483128,,1,1
2025-11-25T15:43:54.751471Z,mmtc,uesimtun1,482606,8494,790848590,582933,2.187,0,1
2025-11-25T15:43:54.751471Z,urllc,uesimtun2,343717,6093,1784756018,12062321,1.173,0,1
2025-11-25T15:43:55.751490Z,embb,uesimtun0,1924340,38330,10265877910,7492459,,1,1
2025-11-25T15:43:55.751490Z,mmtc,uesimtun1,484121,8524,793679527,585018,75.356,0,1
2025-11-25T15:43:55.751490Z,urllc,uesimtun2,344796,6114,1788065391,12084692,1.393,0,1
2025-11-25T15:43:56.752059Z,embb,uesimtun0,1927478,38391,10278650469,7501791,,1,1
2025-11-25T15:43:56.752059Z,mmtc,uesimtun1,484622,8532,797219201,587599,14.506,0,1
2025-11-25T15:43:56.752059Z,urllc,uesimtun2,345209,6122,1790964405,12104284,1.579,0,1
2025-11-25T15:43:57.751448Z,embb,uesimtun0,1930929,38457,10291404049,7511113,,1,1
2025-11-25T15:43:57.751448Z,mmtc,uesimtun1,485119,8541,800753287,590175,1.406,0,1
2025-11-25T15:43:57.751448Z,urllc,uesimtun2,346103,6137,1794006543,12124846,1.407,0,1
2025-11-25T15:43:58.751649Z,embb,uesimtun0,1934433,38526,10304164595,7520442,,1,1
2025-11-25T15:43:58.751649Z,mmtc,uesimtun1,486515,8562,803018539,591844,1.971,0,1
2025-11-25T15:43:58.751649Z,urllc,uesimtun2,346567,6143,1797084075,12145643,1.891,0,1
2025-11-25T15:43:59.751465Z,embb,uesimtun0,1938274,38603,10316888335,7529751,,1,1
2025-11-25T15:43:59.751465Z,mmtc,uesimtun1,487879,8587,806319632,594264,2.509,0,1
2025-11-25T15:43:59.751465Z,urllc,uesimtun2,347541,6160,1800168350,12166491,2.182,0,1
2025-11-25T15:44:00.752372Z,embb,uesimtun0,1942457,38686,10329704564,7539131,,1,1
2025-11-25T15:44:00.752372Z,mmtc,uesimtun1,488259,8592,809622496,596670,2.217,0,1
2025-11-25T15:44:00.752372Z,urllc,uesimtun2,347753,6163,1803255250,12187350,1.353,0,1
2025-11-25T15:44:01.759196Z,embb,uesimtun0,1946944,38775,10342559783,7548546,,1,1
2025-11-25T15:44:01.759196Z,mmtc,uesimtun1,488639,8597,812944540,599089,80.873,0,1
2025-11-25T15:44:01.759196Z,urllc,uesimtun2,348547,6178,1806601465,12209967,1.604,0,1
2025-11-25T15:44:02.751473Z,embb,uesimtun0,1950829,38851,10355218978,7557808,111.664,0,1
2025-11-25T15:44:02.751473Z,mmtc,uesimtun1,489724,8617,814662093,600362,1.583,0,1
2025-11-25T15:44:02.751473Z,urllc,uesimtun2,348759,6181,1808990397,12226110,2.045,0,1
2025-11-25T15:44:03.752159Z,embb,uesimtun0,1954505,38923,10367998892,7567153,,1,1
2025-11-25T15:44:03.752159Z,mmtc,uesimtun1,491201,8640,817041618,602114,43.207,0,1
2025-11-25T15:44:03.752159Z,urllc,uesimtun2,349268,6190,1812629431,12250703,2.131,0,1
2025-11-25T15:44:04.751988Z,embb,uesimtun0,1957502,38983,10380758992,7576476,117.418,0,1
2025-11-25T15:44:04.751988Z,mmtc,uesimtun1,491413,8643,819374150,603812,86.331,0,1
2025-11-25T15:44:04.751988Z,urllc,uesimtun2,349821,6199,1815438660,12269689,1.957,0,1
2025-11-25T15:44:05.751479Z,embb,uesimtun0,1960612,39044,10393508075,7585790,,1,1
2025-11-25T15:44:05.751479Z,mmtc,uesimtun1,491625,8646,822415322,606025,1.467,0,1
2025-11-25T15:44:05.751479Z,urllc,uesimtun2,351727,6235,1818669992,12291540,1.496,0,1
2025-11-25T15:44:06.752068Z,embb,uesimtun0,1963835,39109,10406283576,7595128,,1,1
2025-11-25T15:44:06.752068Z,mmtc,uesimtun1,492915,8664,824986046,607915,1.737,0,1
2025-11-25T15:44:06.752068Z,urllc,uesimtun2,352605,6251,1821756403,12312402,1.475,0,1
2025-11-25T15:44:07.751496Z,embb,uesimtun0,1967499,39185,10419037568,7604460,,1,1
2025-11-25T15:44:07.751496Z,mmtc,uesimtun1,493697,8679,828515018,610493,1.669,0,1
2025-11-25T15:44:07.751496Z,urllc,uesimtun2,352817,6254,1824840279,12333241,1.600,0,1
2025-11-25T15:44:08.751485Z,embb,uesimtun0,1971260,39260,10431799875,7613797,,1,1
2025-11-25T15:44:08.751485Z,mmtc,uesimtun1,494547,8694,832045313,613071,1.729,0,1
2025-11-25T15:44:08.751485Z,urllc,uesimtun2,353230,6262,1827923849,12354080,1.965,0,1
2025-11-25T15:44:09.751533Z,embb,uesimtun0,1975012,39334,10444564809,7623134,,1,1
2025-11-25T15:44:09.751533Z,mmtc,uesimtun1,495056,8703,835575468,615647,2.489,0,1
2025-11-25T15:44:09.751533Z,urllc,uesimtun2,353599,6270,1831010495,12374940,1.675,0,1
2025-11-25T15:44:10.751459Z,embb,uesimtun0,1978423,39401,10457325495,7632465,119.658,0,1
2025-11-25T15:44:10.751459Z,mmtc,uesimtun1,495244,8706,838647089,617885,3.196,0,1
2025-11-25T15:44:10.751459Z,urllc,uesimtun2,354012,6278,1833690405,12393052,1.543,0,1
2025-11-25T15:44:11.752151Z,embb,uesimtun0,1982087,39475,10470104108,7641811,,1,1
2025-11-25T15:44:11.752151Z,mmtc,uesimtun1,496023,8722,842641300,620805,28.442,0,1
2025-11-25T15:44:11.752151Z,urllc,uesimtun2,354308,6282,1837258705,12417165,2.003,0,1
2025-11-25T15:44:12.751480Z,embb,uesimtun0,1985442,39543,10482850787,7651130,,1,1
2025-11-25T15:44:12.751480Z,mmtc,uesimtun1,496528,8731,846172899,623383,1.438,0,1
2025-11-25T15:44:12.751480Z,urllc,uesimtun2,355114,6297,1840258748,12437443,2.321,0,1
2025-11-25T15:44:13.751481Z,embb,uesimtun0,1989544,39626,10495603730,7660465,109.409,0,1
2025-11-25T15:44:13.751481Z,mmtc,uesimtun1,497339,8746,849202639,625601,8.083,0,1
2025-11-25T15:44:13.751481Z,urllc,uesimtun2,355326,6300,1842926660,12455471,1.504,0,1
2025-11-25T15:44:14.751498Z,embb,uesimtun0,1993165,39691,10517114671,7676156,,1,1
2025-11-25T15:44:14.751498Z,mmtc,uesimtun1,497756,8753,853230905,628539,1.620,0,1
