ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-10T19:18:39.720272Z,50mbit,10mbit,500kbit,none,,26816,26816,26816,1.0198116302490234,0.16641616821289062,0.19593238830566406
2025-12-10T19:18:40.220886Z,50mbit,10mbit,500kbit,none,,59968,59968,59968,0.9968280792236328,0.5316734313964844,0.2074718475341797
2025-12-10T19:18:40.721025Z,50mbit,10mbit,500kbit,none,,26816,26816,26816,0.9899616241455078,0.5545616149902344,0.21657943725585938
2025-12-10T19:18:41.220424Z,50mbit,10mbit,500kbit,none,,61696,61696,61696,0.9876728057861328,0.5600929260253906,0.2155780792236328
2025-12-10T19:18:41.720383Z,50mbit,10mbit,500kbit,none,,24704,24704,24704,0.9757041931152344,0.5597591400146484,0.21219253540039062
2025-12-10T19:18:42.219924Z,50mbit,10mbit,500kbit,none,,58688,58688,58688,0.2643585205078125,0.5574226379394531,0.19431114196777344
2025-12-10T19:18:42.721173Z,50mbit,10mbit,500kbit,none,,19952,19952,19952,0.2544403076171875,0.1925945281982422,0.18639564514160156
2025-12-10T19:18:43.221267Z,50mbit,10mbit,500kbit,none,,57136,57136,57136,0.2784252166748047,0.1743316650390625,0.17485618591308594
2025-12-10T19:18:43.719925Z,50mbit,10mbit,500kbit,none,,17440,17440,17440,0.2715587615966797,0.20303726196289062,0.18019676208496094
2025-12-10T19:18:44.220355Z,50mbit,10mbit,500kbit,none,,61424,61424,61424,0.2762317657470703,0.19855499267578125,0.16107559204101562
