ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,tcp_rtt_ms,probe_loss,tun_exists,latency_ms,rx_rate_bps,tx_rate_bps,jitter_ms,rx_rate_ma_5s,rx_rate_ma_30s,loss_5s,total_rx_rate_bps,slice_share
2025-11-25 17:15:19.500000+00:00,embb,uesimtun0,141456.0,1684.0,142192.0,1697.0,1.7,0.0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:15:19.750000+00:00,embb,,141456.0,1684.0,142192.0,1697.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:15:20+00:00,embb,uesimtun0,141621.0,1687.0,142436.0,1702.0,1.554,0.0,1.0,1.554,5280.0,7808.0,0.0,1760.0,1760.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:20.250000+00:00,embb,uesimtun0,141786.0,1690.0,142680.0,1707.0,1.395,0.0,1.0,1.395,5280.0,7808.0,0.15900000000000003,2640.0,2640.0,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:20.500000+00:00,embb,uesimtun0,141951.0,1693.0,142924.0,1712.0,2.199,0.0,1.0,2.199,5280.0,7808.0,0.8039999999999998,3168.0,3168.0,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:20.750000+00:00,embb,uesimtun0,142281.0,1699.0,143412.0,1722.0,1.406,0.0,1.0,1.406,10560.0,15616.0,0.7929999999999999,4400.0,4400.0,0.0,26880.0,0.39285714285712825
2025-11-25 17:15:21+00:00,embb,,142281.0,1699.0,143412.0,1722.0,,0.0,1.0,0.0,0.0,0.0,0.0,3771.4285714285716,3771.4285714285716,0.0,0.0,0.0
2025-11-25 17:15:21.250000+00:00,embb,uesimtun0,142446.0,1702.0,143656.0,1727.0,1.656,0.0,1.0,1.656,5280.0,7808.0,0.0,3960.0,3960.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:21.500000+00:00,embb,uesimtun0,142611.0,1705.0,143900.0,1732.0,2.172,0.0,1.0,2.172,5280.0,7808.0,0.5160000000000002,4106.666666666667,4106.666666666667,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:21.750000+00:00,embb,uesimtun0,142776.0,1708.0,144144.0,1737.0,1.319,0.0,1.0,1.319,5280.0,7808.0,0.8530000000000002,4224.0,4224.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:22+00:00,embb,uesimtun0,142941.0,1711.0,144388.0,1742.0,1.386,0.0,1.0,1.386,5280.0,7808.0,0.06699999999999995,4320.0,4320.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:22.250000+00:00,embb,uesimtun0,143106.0,1714.0,144632.0,1747.0,8.975,0.0,1.0,8.975,5280.0,7808.0,7.5889999999999995,4400.0,4400.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:22.500000+00:00,embb,uesimtun0,143271.0,1717.0,144876.0,1752.0,49.133,0.0,1.0,49.133,5280.0,7808.0,40.158,4467.692307692308,4467.692307692308,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:22.750000+00:00,embb,uesimtun0,143436.0,1720.0,145120.0,1757.0,1.325,0.0,1.0,1.325,5280.0,7808.0,47.808,4525.714285714285,4525.714285714285,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:23+00:00,embb,uesimtun0,143601.0,1723.0,145364.0,1762.0,5.677,0.0,1.0,5.677,5280.0,7808.0,4.351999999999999,4576.0,4576.0,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:23.250000+00:00,embb,uesimtun0,143766.0,1726.0,145608.0,1767.0,18.896,0.0,1.0,18.896,5280.0,7808.0,13.219000000000001,4620.0,4620.0,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:23.500000+00:00,embb,uesimtun0,143931.0,1729.0,145852.0,1772.0,68.891,0.0,1.0,68.891,5280.0,7808.0,49.995000000000005,4658.823529411765,4658.823529411765,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:23.750000+00:00,embb,uesimtun0,144096.0,1732.0,146096.0,1777.0,1.184,0.0,1.0,1.184,5280.0,7808.0,67.70700000000001,4693.333333333333,4693.333333333333,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:24+00:00,embb,uesimtun0,144261.0,1735.0,146340.0,1782.0,1.442,0.0,1.0,1.442,5280.0,7808.0,0.258,4724.210526315789,4724.210526315789,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:24.250000+00:00,embb,uesimtun0,144426.0,1738.0,146584.0,1787.0,1.311,0.0,1.0,1.311,5280.0,7808.0,0.131,4752.0,4752.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:24.500000+00:00,embb,uesimtun0,144591.0,1741.0,146828.0,1792.0,49.45,0.0,1.0,49.45,5280.0,7808.0,48.139,5016.0,4777.142857142857,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:24.750000+00:00,embb,uesimtun0,144756.0,1744.0,147072.0,1797.0,1.402,0.0,1.0,1.402,5280.0,7808.0,48.048,5280.0,4800.0,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:25+00:00,embb,uesimtun0,144921.0,1747.0,147316.0,1802.0,1.333,0.0,1.0,1.333,5280.0,7808.0,0.06899999999999995,5280.0,4820.869565217391,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:25.250000+00:00,embb,uesimtun0,145086.0,1750.0,147560.0,1807.0,19.139,0.0,1.0,19.139,5280.0,7808.0,17.806,5280.0,4840.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:25.500000+00:00,embb,uesimtun0,145251.0,1753.0,147804.0,1812.0,1.385,0.0,1.0,1.385,5280.0,7808.0,17.753999999999998,5280.0,4857.6,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:25.750000+00:00,embb,uesimtun0,145416.0,1756.0,148048.0,1817.0,1.28,0.0,1.0,1.28,5280.0,7808.0,0.10499999999999998,5016.0,4873.846153846154,0.0,16704.0,0.3160919540229696
2025-11-25 17:15:26+00:00,embb,uesimtun0,145581.0,1759.0,148292.0,1822.0,1.357,0.0,1.0,1.357,5280.0,7808.0,0.07699999999999996,5280.0,4888.888888888889,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:26.250000+00:00,embb,uesimtun0,145746.0,1762.0,148536.0,1827.0,1.256,0.0,1.0,1.256,5280.0,7808.0,0.10099999999999998,5280.0,4902.857142857143,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:26.500000+00:00,embb,,145746.0,1762.0,148536.0,1827.0,,0.0,1.0,0.0,0.0,0.0,0.0,5016.0,4733.793103448276,0.0,0.0,0.0
2025-11-25 17:15:26.750000+00:00,embb,uesimtun0,146076.0,1768.0,149024.0,1837.0,1.355,0.0,1.0,1.355,10560.0,15616.0,0.0,5280.0,4928.0,0.0,32544.0,0.32448377581119947
2025-11-25 17:15:27+00:00,embb,uesimtun0,146241.0,1771.0,149268.0,1842.0,1.368,0.0,1.0,1.368,5280.0,7808.0,0.013000000000000123,5280.0,4939.354838709677,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:27.250000+00:00,embb,uesimtun0,146406.0,1774.0,149512.0,1847.0,1.276,0.0,1.0,1.276,5280.0,7808.0,0.09200000000000008,5280.0,4950.0,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:27.500000+00:00,embb,uesimtun0,146571.0,1777.0,149756.0,1852.0,70.608,0.0,1.0,70.608,5280.0,7808.0,69.33200000000001,5280.0,4960.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:27.750000+00:00,embb,uesimtun0,146736.0,1780.0,150000.0,1857.0,1.212,0.0,1.0,1.212,5280.0,7808.0,69.396,5280.0,4969.411764705882,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:28+00:00,embb,uesimtun0,146901.0,1783.0,150244.0,1862.0,1.357,0.0,1.0,1.357,5280.0,7808.0,0.14500000000000002,5280.0,4978.285714285715,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:28.250000+00:00,embb,uesimtun0,147066.0,1786.0,150488.0,1867.0,1.276,0.0,1.0,1.276,5280.0,7808.0,0.08099999999999996,5280.0,4986.666666666667,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:28.500000+00:00,embb,,147066.0,1786.0,150488.0,1867.0,,0.0,1.0,0.0,0.0,0.0,0.0,5016.0,4851.891891891892,0.0,0.0,0.0
2025-11-25 17:15:28.750000+00:00,embb,uesimtun0,147396.0,1792.0,150976.0,1877.0,1.243,0.0,1.0,1.243,10560.0,15616.0,0.0,5280.0,5002.105263157895,0.0,26880.0,0.39285714285712825
2025-11-25 17:15:29+00:00,embb,uesimtun0,147561.0,1795.0,151220.0,1882.0,1.45,0.0,1.0,1.45,5280.0,7808.0,0.20699999999999985,5280.0,5009.2307692307695,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:29.250000+00:00,embb,uesimtun0,147726.0,1798.0,151464.0,1887.0,4.784,0.0,1.0,4.784,5280.0,7808.0,3.3339999999999996,5280.0,5016.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:29.500000+00:00,embb,uesimtun0,147891.0,1801.0,151708.0,1892.0,1.319,0.0,1.0,1.319,5280.0,7808.0,3.465,5280.0,5022.4390243902435,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:29.750000+00:00,embb,uesimtun0,148056.0,1804.0,151952.0,1897.0,1.229,0.0,1.0,1.229,5280.0,7808.0,0.08999999999999986,5280.0,5028.571428571428,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:30+00:00,embb,uesimtun0,148221.0,1807.0,152196.0,1902.0,1.432,0.0,1.0,1.432,5280.0,7808.0,0.20299999999999985,5280.0,5034.418604651163,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:30.250000+00:00,embb,uesimtun0,148386.0,1810.0,152440.0,1907.0,1.262,0.0,1.0,1.262,5280.0,7808.0,0.16999999999999993,5280.0,5040.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:30.500000+00:00,embb,uesimtun0,148551.0,1813.0,152684.0,1912.0,108.427,0.0,1.0,108.427,5280.0,7808.0,107.165,5280.0,5045.333333333333,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:30.750000+00:00,embb,uesimtun0,148716.0,1816.0,152928.0,1917.0,1.202,0.0,1.0,1.202,5280.0,7808.0,107.22500000000001,5280.0,5050.434782608696,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:31+00:00,embb,uesimtun0,148881.0,1819.0,153172.0,1922.0,1.359,0.0,1.0,1.359,5280.0,7808.0,0.15700000000000003,5280.0,5055.31914893617,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:31.250000+00:00,embb,uesimtun0,149046.0,1822.0,153416.0,1927.0,1.341,0.0,1.0,1.341,5280.0,7808.0,0.018000000000000016,5280.0,5060.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:31.500000+00:00,embb,uesimtun0,149211.0,1825.0,153660.0,1932.0,79.996,0.0,1.0,79.996,5280.0,7808.0,78.655,5544.0,5064.489795918367,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:31.750000+00:00,embb,uesimtun0,149376.0,1828.0,153904.0,1937.0,1.258,0.0,1.0,1.258,5280.0,7808.0,78.738,5280.0,5068.8,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:32+00:00,embb,uesimtun0,149541.0,1831.0,154148.0,1942.0,1.356,0.0,1.0,1.356,5280.0,7808.0,0.09800000000000009,5280.0,5072.941176470588,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:32.250000+00:00,embb,uesimtun0,149706.0,1834.0,154392.0,1947.0,1.32,0.0,1.0,1.32,5280.0,7808.0,0.03600000000000003,5280.0,5076.923076923077,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:32.500000+00:00,embb,uesimtun0,149871.0,1837.0,154636.0,1952.0,54.252,0.0,1.0,54.252,5280.0,7808.0,52.932,5280.0,5080.754716981132,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:32.750000+00:00,embb,uesimtun0,150036.0,1840.0,154880.0,1957.0,1.274,0.0,1.0,1.274,5280.0,7808.0,52.978,5280.0,5084.444444444444,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:33+00:00,embb,uesimtun0,150201.0,1843.0,155124.0,1962.0,1.395,0.0,1.0,1.395,5280.0,7808.0,0.121,5280.0,5088.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:33.250000+00:00,embb,uesimtun0,150366.0,1846.0,155368.0,1967.0,19.471,0.0,1.0,19.471,5280.0,7808.0,18.076,5280.0,5091.428571428572,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:33.500000+00:00,embb,uesimtun0,150531.0,1849.0,155612.0,1972.0,58.902,0.0,1.0,58.902,5280.0,7808.0,39.431,5544.0,5094.736842105263,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:33.750000+00:00,embb,uesimtun0,150696.0,1852.0,155856.0,1977.0,1.328,0.0,1.0,1.328,5280.0,7808.0,57.574,5280.0,5097.931034482759,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:34+00:00,embb,uesimtun0,150861.0,1855.0,156100.0,1982.0,1.33,0.0,1.0,1.33,5280.0,7808.0,0.0020000000000000018,5280.0,5101.016949152542,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:34.250000+00:00,embb,uesimtun0,151026.0,1858.0,156344.0,1987.0,1.492,0.0,1.0,1.492,5280.0,7808.0,0.16199999999999992,5280.0,5104.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:34.500000+00:00,embb,uesimtun0,151191.0,1861.0,156588.0,1992.0,49.061,0.0,1.0,49.061,5280.0,7808.0,47.569,5280.0,5106.88524590164,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:34.750000+00:00,embb,uesimtun0,151356.0,1864.0,156832.0,1997.0,1.25,0.0,1.0,1.25,5280.0,7808.0,47.811,5280.0,5109.677419354839,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:35+00:00,embb,uesimtun0,151521.0,1867.0,157076.0,2002.0,1.491,0.0,1.0,1.491,5280.0,7808.0,0.2410000000000001,5280.0,5112.380952380952,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:35.250000+00:00,embb,uesimtun0,151686.0,1870.0,157320.0,2007.0,19.259,0.0,1.0,19.259,5280.0,7808.0,17.768,5280.0,5115.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:35.500000+00:00,embb,uesimtun0,151851.0,1873.0,157564.0,2012.0,53.552,0.0,1.0,53.552,5280.0,7808.0,34.293,5280.0,5117.538461538462,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:35.750000+00:00,embb,uesimtun0,152016.0,1876.0,157808.0,2017.0,1.247,0.0,1.0,1.247,5280.0,7808.0,52.305,5280.0,5120.0,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:36+00:00,embb,uesimtun0,152181.0,1879.0,158052.0,2022.0,1.298,0.0,1.0,1.298,5280.0,7808.0,0.050999999999999934,5280.0,5122.388059701492,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:36.250000+00:00,embb,uesimtun0,152346.0,1882.0,158296.0,2027.0,19.43,0.0,1.0,19.43,5280.0,7808.0,18.131999999999998,5280.0,5124.705882352941,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:36.500000+00:00,embb,uesimtun0,152511.0,1885.0,158540.0,2032.0,69.435,0.0,1.0,69.435,5280.0,7808.0,50.005,5280.0,5126.95652173913,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:36.750000+00:00,embb,uesimtun0,152676.0,1888.0,158784.0,2037.0,1.304,0.0,1.0,1.304,5280.0,7808.0,68.131,5280.0,5129.142857142857,0.0,16704.0,0.3160919540229696
2025-11-25 17:15:37+00:00,embb,uesimtun0,152841.0,1891.0,159028.0,2042.0,1.256,0.0,1.0,1.256,5280.0,7808.0,0.04800000000000004,5280.0,5131.267605633803,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:37.250000+00:00,embb,uesimtun0,153006.0,1894.0,159272.0,2047.0,19.393,0.0,1.0,19.393,5280.0,7808.0,18.137,5280.0,5133.333333333333,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:37.500000+00:00,embb,uesimtun0,153171.0,1897.0,159516.0,2052.0,52.794,0.0,1.0,52.794,5280.0,7808.0,33.400999999999996,5280.0,5135.342465753424,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:37.750000+00:00,embb,uesimtun0,153336.0,1900.0,159760.0,2057.0,1.291,0.0,1.0,1.291,5280.0,7808.0,51.503,5280.0,5137.2972972972975,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:38+00:00,embb,uesimtun0,153501.0,1903.0,160004.0,2062.0,1.404,0.0,1.0,1.404,5280.0,7808.0,0.11299999999999999,5280.0,5139.2,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:38.250000+00:00,embb,uesimtun0,153666.0,1906.0,160248.0,2067.0,1.524,0.0,1.0,1.524,5280.0,7808.0,0.1200000000000001,5280.0,5141.0526315789475,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:38.500000+00:00,embb,uesimtun0,153831.0,1909.0,160492.0,2072.0,69.507,0.0,1.0,69.507,5280.0,7808.0,67.983,5280.0,5142.857142857143,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:38.750000+00:00,embb,uesimtun0,153996.0,1912.0,160736.0,2077.0,1.203,0.0,1.0,1.203,5280.0,7808.0,68.304,5280.0,5144.615384615385,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:39+00:00,embb,uesimtun0,154161.0,1915.0,160980.0,2082.0,1.371,0.0,1.0,1.371,5280.0,7808.0,0.16799999999999993,5280.0,5146.329113924051,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:39.250000+00:00,embb,,154161.0,1915.0,160980.0,2082.0,,0.0,1.0,0.0,0.0,0.0,0.0,5016.0,5082.0,0.0,0.0,0.0
2025-11-25 17:15:39.500000+00:00,embb,uesimtun0,154491.0,1921.0,161468.0,2092.0,1.482,0.0,1.0,1.482,10560.0,15616.0,0.0,5280.0,5149.62962962963,0.0,30080.0,0.3510638297872224
2025-11-25 17:15:39.750000+00:00,embb,uesimtun0,154656.0,1924.0,161712.0,2097.0,1.418,0.0,1.0,1.418,5280.0,7808.0,0.06400000000000006,5280.0,5151.219512195122,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:40+00:00,embb,uesimtun0,154821.0,1927.0,161956.0,2102.0,1.382,0.0,1.0,1.382,5280.0,7808.0,0.03600000000000003,5280.0,5152.77108433735,0.0,16704.0,0.3160919540229696
2025-11-25 17:15:40.250000+00:00,embb,uesimtun0,154986.0,1930.0,162200.0,2107.0,9.196,0.0,1.0,9.196,5280.0,7808.0,7.814,5280.0,5154.285714285715,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:40.500000+00:00,embb,uesimtun0,155151.0,1933.0,162444.0,2112.0,53.803,0.0,1.0,53.803,5280.0,7808.0,44.607,5280.0,5155.764705882353,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:40.750000+00:00,embb,uesimtun0,155316.0,1936.0,162688.0,2117.0,1.519,0.0,1.0,1.519,5280.0,7808.0,52.284,5280.0,5157.209302325581,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:41+00:00,embb,uesimtun0,155481.0,1939.0,162932.0,2122.0,1.353,0.0,1.0,1.353,5280.0,7808.0,0.16599999999999993,5280.0,5158.620689655172,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:41.250000+00:00,embb,uesimtun0,155646.0,1942.0,163176.0,2127.0,39.027,0.0,1.0,39.027,5280.0,7808.0,37.674,5280.0,5160.0,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:41.500000+00:00,embb,uesimtun0,155811.0,1945.0,163420.0,2132.0,58.837,0.0,1.0,58.837,5280.0,7808.0,19.810000000000002,5280.0,5161.348314606742,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:41.750000+00:00,embb,uesimtun0,155976.0,1948.0,163664.0,2137.0,1.514,0.0,1.0,1.514,5280.0,7808.0,57.323,5280.0,5162.666666666667,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:42+00:00,embb,uesimtun0,156141.0,1951.0,163908.0,2142.0,1.384,0.0,1.0,1.384,5280.0,7808.0,0.13000000000000012,5280.0,5163.956043956044,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:42.250000+00:00,embb,uesimtun0,156306.0,1954.0,164152.0,2147.0,8.458,0.0,1.0,8.458,5280.0,7808.0,7.074,5280.0,5165.217391304348,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:42.500000+00:00,embb,uesimtun0,156471.0,1957.0,164396.0,2152.0,69.705,0.0,1.0,69.705,5280.0,7808.0,61.247,5280.0,5166.451612903225,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:42.750000+00:00,embb,uesimtun0,156636.0,1960.0,164640.0,2157.0,1.375,0.0,1.0,1.375,5280.0,7808.0,68.33,5280.0,5167.659574468085,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:43+00:00,embb,uesimtun0,156801.0,1963.0,164884.0,2162.0,1.451,0.0,1.0,1.451,5280.0,7808.0,0.07600000000000007,5280.0,5168.8421052631575,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:43.250000+00:00,embb,uesimtun0,156966.0,1966.0,165128.0,2167.0,18.887,0.0,1.0,18.887,5280.0,7808.0,17.436,5280.0,5170.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:43.500000+00:00,embb,uesimtun0,157131.0,1969.0,165372.0,2172.0,80.099,0.0,1.0,80.099,5280.0,7808.0,61.212,5280.0,5171.134020618557,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:43.750000+00:00,embb,uesimtun0,157296.0,1972.0,165616.0,2177.0,1.403,0.0,1.0,1.403,5280.0,7808.0,78.696,5280.0,5172.244897959184,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:44+00:00,embb,uesimtun0,157461.0,1975.0,165860.0,2182.0,3.809,0.0,1.0,3.809,5280.0,7808.0,2.406,5280.0,5173.333333333333,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:44.250000+00:00,embb,uesimtun0,157626.0,1978.0,166104.0,2187.0,18.641,0.0,1.0,18.641,5280.0,7808.0,14.831999999999997,5544.0,5174.4,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:44.500000+00:00,embb,uesimtun0,157791.0,1981.0,166348.0,2192.0,53.983,0.0,1.0,53.983,5280.0,7808.0,35.342,5280.0,5175.445544554455,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:44.750000+00:00,embb,uesimtun0,157956.0,1984.0,166592.0,2197.0,2.652,0.0,1.0,2.652,5280.0,7808.0,51.330999999999996,5280.0,5176.470588235294,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:45+00:00,embb,uesimtun0,158121.0,1987.0,166836.0,2202.0,1.544,0.0,1.0,1.544,5280.0,7808.0,1.108,5280.0,5177.47572815534,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:45.250000+00:00,embb,uesimtun0,158286.0,1990.0,167080.0,2207.0,13.602,0.0,1.0,13.602,5280.0,7808.0,12.058,5280.0,5178.461538461538,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:45.500000+00:00,embb,uesimtun0,158451.0,1993.0,167324.0,2212.0,68.012,0.0,1.0,68.012,5280.0,7808.0,54.41,5280.0,5179.428571428572,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:45.750000+00:00,embb,,158451.0,1993.0,167324.0,2212.0,,0.0,1.0,0.0,0.0,0.0,0.0,5016.0,5130.566037735849,0.0,0.0,0.0
2025-11-25 17:15:46+00:00,embb,uesimtun0,158781.0,1999.0,167812.0,2222.0,1.673,0.0,1.0,1.673,10560.0,15616.0,0.0,5280.0,5181.308411214954,0.0,26880.0,0.39285714285712825
2025-11-25 17:15:46.250000+00:00,embb,uesimtun0,158946.0,2002.0,168056.0,2227.0,10.97,0.0,1.0,10.97,5280.0,7808.0,9.297,5280.0,5182.222222222223,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:46.500000+00:00,embb,uesimtun0,159111.0,2005.0,168300.0,2232.0,53.826,0.0,1.0,53.826,5280.0,7808.0,42.856,5280.0,5183.119266055046,0.0,11840.0,0.44594594594590825
2025-11-25 17:15:46.750000+00:00,embb,uesimtun0,159276.0,2008.0,168544.0,2237.0,1.286,0.0,1.0,1.286,5280.0,7808.0,52.54,5280.0,5184.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:47+00:00,embb,uesimtun0,159441.0,2011.0,168788.0,2242.0,1.507,0.0,1.0,1.507,5280.0,7808.0,0.22099999999999986,5280.0,5184.864864864865,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:47.250000+00:00,embb,uesimtun0,159606.0,2014.0,169032.0,2247.0,18.462,0.0,1.0,18.462,5280.0,7808.0,16.955,5280.0,5185.714285714285,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:47.500000+00:00,embb,uesimtun0,159771.0,2017.0,169276.0,2252.0,69.11,0.0,1.0,69.11,5280.0,7808.0,50.647999999999996,5280.0,5186.548672566371,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:47.750000+00:00,embb,uesimtun0,159936.0,2020.0,169520.0,2257.0,1.525,0.0,1.0,1.525,5280.0,7808.0,67.585,5280.0,5187.368421052632,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:48+00:00,embb,uesimtun0,160101.0,2023.0,169764.0,2262.0,1.448,0.0,1.0,1.448,5280.0,7808.0,0.07699999999999996,5280.0,5188.173913043478,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:48.250000+00:00,embb,uesimtun0,160266.0,2026.0,170008.0,2267.0,18.693,0.0,1.0,18.693,5280.0,7808.0,17.245,5280.0,5188.9655172413795,0.0,13504.0,0.3909952606634781
2025-11-25 17:15:48.500000+00:00,embb,uesimtun0,160431.0,2029.0,170252.0,2272.0,1.467,0.0,1.0,1.467,5280.0,7808.0,17.226000000000003,5280.0,5189.74358974359,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:48.750000+00:00,embb,uesimtun0,160596.0,2032.0,170496.0,2277.0,1.164,0.0,1.0,1.164,5280.0,7808.0,0.30300000000000016,5280.0,5190.5084745762715,0.0,15840.0,0.3333333333333123
2025-11-25 17:15:49+00:00,embb,uesimtun0,160761.0,2035.0,170740.0,2282.0,1.23,0.0,1.0,1.23,5280.0,7808.0,0.06600000000000006,5280.0,5191.26050420168,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:49.250000+00:00,embb,uesimtun0,160926.0,2038.0,170984.0,2287.0,18.762,0.0,1.0,18.762,5280.0,7808.0,17.532,5280.0,5192.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:49.500000+00:00,embb,uesimtun0,161091.0,2041.0,171228.0,2292.0,1.236,0.0,1.0,1.236,5280.0,7808.0,17.526,5280.0,5236.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:49.750000+00:00,embb,uesimtun0,161256.0,2044.0,171472.0,2297.0,1.291,0.0,1.0,1.291,5280.0,7808.0,0.05499999999999994,5280.0,5280.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:50+00:00,embb,uesimtun0,161421.0,2047.0,171716.0,2302.0,1.553,0.0,1.0,1.553,5280.0,7808.0,0.262,5280.0,5280.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:50.250000+00:00,embb,uesimtun0,161586.0,2050.0,171960.0,2307.0,12.18,0.0,1.0,12.18,5280.0,7808.0,10.626999999999999,5280.0,5280.0,0.0,15040.0,0.3510638297872107
2025-11-25 17:15:50.500000+00:00,embb,uesimtun0,161803.0,2054.0,172204.0,2312.0,1.439,0.0,1.0,1.439,6944.0,7808.0,10.741,5363.2,5293.866666666667,0.0,13504.0,0.5142180094786349
