ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T20:34:01.338301Z,50mbit,10mbit,800kbit,none,,0,0,0,0.421142578125,0.21762847900390625,0.18529891967773438
2025-12-11T20:34:01.838993Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4337787628173828,0.21762847900390625,0.18224716186523438
2025-12-11T20:34:02.339034Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3906726837158203,0.21762847900390625,0.18591880798339844
2025-12-11T20:34:02.838423Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30975341796875,0.21762847900390625,0.17228126525878906
2025-12-11T20:34:03.338121Z,50mbit,10mbit,800kbit,none,,0,0,0,0.36563873291015625,0.21762847900390625,0.17380714416503906
2025-12-11T20:34:03.838757Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3574371337890625,0.21762847900390625,0.17218589782714844
2025-12-11T20:34:04.338153Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3754615783691406,0.21762847900390625,0.17108917236328125
2025-12-11T20:34:04.838568Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5006790161132812,0.21762847900390625,0.17547607421875
2025-12-11T20:34:05.338605Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5563259124755859,0.21762847900390625,0.16427040100097656
2025-12-11T20:34:05.838633Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5015373229980469,0.21762847900390625,0.1629352569580078
2025-12-11T20:34:06.338608Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5854129791259766,0.2143383026123047,0.1628398895263672
2025-12-11T20:34:06.838680Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5455493927001953,0.20761489868164062,0.16150474548339844
2025-12-11T20:34:07.338616Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5165576934814453,0.2007007598876953,0.157928466796875
2025-12-11T20:34:07.838677Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6023883819580078,0.20809173583984375,0.16050338745117188
2025-12-11T20:34:08.338575Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6690025329589844,0.18444061279296875,0.15735626220703125
2025-12-11T20:34:08.838759Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5873680114746094,0.2113819122314453,0.15158653259277344
2025-12-11T20:34:09.338597Z,50mbit,10mbit,800kbit,none,,0,0,0,0.59814453125,0.2209186553955078,0.15397071838378906
2025-12-11T20:34:09.838642Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5170345306396484,0.2209186553955078,0.15697479248046875
2025-12-11T20:34:10.338683Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47287940979003906,0.215911865234375,0.1598834991455078
2025-12-11T20:34:10.838215Z,50mbit,10mbit,800kbit,none,,0,0,0,0.41408538818359375,0.215911865234375,0.15921592712402344
2025-12-11T20:34:11.338778Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4797935485839844,0.215911865234375,0.16832351684570312
2025-12-11T20:34:11.838083Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5746841430664062,0.215911865234375,0.17080307006835938
2025-12-11T20:34:12.338105Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6637096405029297,0.2124786376953125,0.1629352569580078
2025-12-11T20:34:12.838170Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5809307098388672,0.22611618041992188,0.1629352569580078
2025-12-11T20:34:13.338671Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5746364593505859,0.21715164184570312,0.15687942504882812
2025-12-11T20:34:13.838994Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5550384521484375,0.2040863037109375,0.15687942504882812
2025-12-11T20:34:14.338396Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5284309387207031,0.21657943725585938,0.1613140106201172
2025-12-11T20:34:14.838181Z,50mbit,10mbit,800kbit,none,,0,0,0,0.450897216796875,0.21657943725585938,0.1682758331298828
2025-12-11T20:34:15.338617Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5222320556640625,0.22597312927246094,0.17423629760742188
2025-12-11T20:34:15.838893Z,50mbit,10mbit,800kbit,none,,0,0,0,0.49986839294433594,0.20437240600585938,0.17423629760742188
2025-12-11T20:34:16.338203Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5436420440673828,0.19478797912597656,0.1853466033935547
2025-12-11T20:34:16.838780Z,50mbit,10mbit,800kbit,none,,0,0,0,0.46710968017578125,0.19669532775878906,0.18143653869628906
2025-12-11T20:34:17.338050Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4569053649902344,0.19669532775878906,0.1839160919189453
2025-12-11T20:34:17.838551Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3773689270019531,0.18968582153320312,0.1853466033935547
2025-12-11T20:34:18.338651Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4427909851074219,0.16937255859375,0.1784801483154297
2025-12-11T20:34:18.838658Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3540992736816406,0.17943382263183594,0.16794204711914062
2025-12-11T20:34:19.338018Z,50mbit,10mbit,800kbit,none,,0,0,0,0.42738914489746094,0.17876625061035156,0.18701553344726562
2025-12-11T20:34:19.838583Z,50mbit,10mbit,800kbit,none,,0,0,0,0.41756629943847656,0.17876625061035156,0.18644332885742188
2025-12-11T20:34:20.338875Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4712104797363281,0.1792430877685547,0.17833709716796875
2025-12-11T20:34:20.838547Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4085540771484375,0.17495155334472656,0.17681121826171875
2025-12-11T20:34:21.338028Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4848480224609375,0.17843246459960938,0.18138885498046875
2025-12-11T20:34:21.838287Z,50mbit,10mbit,800kbit,none,,0,0,0,0.40335655212402344,0.17843246459960938,0.1804828643798828
2025-12-11T20:34:22.339044Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4044532775878906,0.1651763916015625,0.17480850219726562
2025-12-11T20:34:22.839102Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3715991973876953,0.1651763916015625,0.17223358154296875
2025-12-11T20:34:23.338466Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4374980926513672,0.16374588012695312,0.1877307891845703
2025-12-11T20:34:23.839177Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4459857940673828,0.17495155334472656,0.17728805541992188
2025-12-11T20:34:24.338712Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5198001861572266,0.1778125762939453,0.15535354614257812
2025-12-11T20:34:24.838991Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5247116088867188,0.1690387725830078,0.16078948974609375
2025-12-11T20:34:25.338701Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5111217498779297,0.171661376953125,0.16036033630371094
2025-12-11T20:34:25.838532Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4523277282714844,0.1731395721435547,0.16036033630371094
2025-12-11T20:34:26.338475Z,50mbit,10mbit,800kbit,none,,0,0,0,0.46100616455078125,0.1731395721435547,0.15974044799804688
2025-12-11T20:34:26.838759Z,50mbit,10mbit,800kbit,none,,0,0,0,0.39157867431640625,0.1731395721435547,0.16388893127441406
2025-12-11T20:34:27.338805Z,50mbit,10mbit,800kbit,none,,0,0,0,0.41174888610839844,0.1731395721435547,0.17189979553222656
2025-12-11T20:34:27.838101Z,50mbit,10mbit,800kbit,none,,0,0,0,0.42552947998046875,0.16002655029296875,0.1633167266845703
2025-12-11T20:34:28.338105Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4954338073730469,0.156402587890625,0.1663684844970703
2025-12-11T20:34:28.838292Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4719734191894531,0.1541614532470703,0.15010833740234375
2025-12-11T20:34:29.338674Z,50mbit,10mbit,800kbit,none,,0,0,0,0.48236846923828125,0.16307830810546875,0.15115737915039062
2025-12-11T20:34:29.838688Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5048274993896484,0.15621185302734375,0.14863014221191406
2025-12-11T20:34:30.338455Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5619049072265625,0.15621185302734375,0.1556396484375
2025-12-11T20:34:30.838498Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4931449890136719,0.15621185302734375,0.16851425170898438
2025-12-11T20:34:31.338309Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4298686981201172,0.15621185302734375,0.17142295837402344
2025-12-11T20:34:31.838867Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5385398864746094,0.15001296997070312,0.17142295837402344
2025-12-11T20:34:32.338884Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5034446716308594,0.1541614532470703,0.17137527465820312
2025-12-11T20:34:32.838301Z,50mbit,10mbit,800kbit,none,,0,0,0,0.42138099670410156,0.1541614532470703,0.18553733825683594
2025-12-11T20:34:33.338201Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4763603210449219,0.16632080078125,0.20165443420410156
2025-12-11T20:34:33.838981Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5048751831054688,0.16632080078125,0.1861572265625
2025-12-11T20:34:34.338967Z,50mbit,10mbit,800kbit,none,,0,0,0,0.38132667541503906,0.1552581787109375,0.18739700317382812
2025-12-11T20:34:34.838624Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4802227020263672,0.15821456909179688,0.18739700317382812
2025-12-11T20:34:35.338710Z,50mbit,10mbit,800kbit,none,,0,0,0,0.48727989196777344,0.15821456909179688,0.21843910217285156
2025-12-11T20:34:35.838064Z,50mbit,10mbit,800kbit,none,,0,0,0,0.42395591735839844,0.15821456909179688,0.21457672119140625
2025-12-11T20:34:36.338653Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3890514373779297,0.15821456909179688,0.19326210021972656
2025-12-11T20:34:36.838600Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4352092742919922,0.15821456909179688,0.193023681640625
2025-12-11T20:34:37.339068Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3346443176269531,0.15821456909179688,0.19197463989257812
2025-12-11T20:34:37.838192Z,50mbit,10mbit,800kbit,none,,0,0,0,0.334930419921875,0.15821456909179688,0.1742839813232422
2025-12-11T20:34:38.338467Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4230976104736328,0.1671314239501953,0.1659870147705078
2025-12-11T20:34:38.839000Z,50mbit,10mbit,800kbit,none,,0,0,0,0.44541358947753906,0.1671314239501953,0.165557861328125
2025-12-11T20:34:39.338102Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4611015319824219,0.16546249389648438,0.165557861328125
2025-12-11T20:34:39.838597Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4478931427001953,0.15273094177246094,0.16641616821289062
2025-12-11T20:34:40.339065Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4577159881591797,0.1606464385986328,0.16345977783203125
2025-12-11T20:34:40.838975Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4288196563720703,0.1606464385986328,0.1602649688720703
2025-12-11T20:34:41.339089Z,50mbit,10mbit,800kbit,none,,0,0,0,0.400543212890625,0.1606464385986328,0.1697540283203125
2025-12-11T20:34:41.838152Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3425121307373047,0.1647472381591797,0.1717090606689453
2025-12-11T20:34:42.338103Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4238605499267578,0.1647472381591797,0.17366409301757812
2025-12-11T20:34:42.838179Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5091667175292969,0.1700878143310547,0.17604827880859375
2025-12-11T20:34:43.338086Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5202293395996094,0.1659870147705078,0.16455650329589844
2025-12-11T20:34:43.838771Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5414485931396484,0.1659870147705078,0.15411376953125
2025-12-11T20:34:44.338179Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6161689758300781,0.1739025115966797,0.1494884490966797
2025-12-11T20:34:44.838217Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5401134490966797,0.1739025115966797,0.14801025390625
2025-12-11T20:34:45.339065Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4898548126220703,0.16717910766601562,0.14801025390625
2025-12-11T20:34:45.838913Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4551410675048828,0.16717910766601562,0.1471996307373047
2025-12-11T20:34:46.338609Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5152702331542969,0.16031265258789062,0.15244483947753906
2025-12-11T20:34:46.838637Z,50mbit,10mbit,800kbit,none,,0,0,0,0.44426918029785156,0.1552581787109375,0.15273094177246094
2025-12-11T20:34:47.338664Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4494190216064453,0.18215179443359375,0.15511512756347656
2025-12-11T20:34:47.838945Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3945350646972656,0.18625259399414062,0.16603469848632812
2025-12-11T20:34:48.338667Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4345417022705078,0.18625259399414062,0.1651287078857422
2025-12-11T20:34:48.838705Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3632545471191406,0.18625259399414062,0.1636505126953125
2025-12-11T20:34:49.338628Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3626823425292969,0.2033233642578125,0.1636028289794922
2025-12-11T20:34:49.838666Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47473907470703125,0.2033233642578125,0.16450881958007812
2025-12-11T20:34:50.339106Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5401611328125,0.20799636840820312,0.16498565673828125
2025-12-11T20:34:50.838952Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47812461853027344,0.21333694458007812,0.1609325408935547
2025-12-11T20:34:51.338883Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4849433898925781,0.19121170043945312,0.1560688018798828
2025-12-11T20:34:51.838225Z,50mbit,10mbit,800kbit,none,,0,0,0,0.48432350158691406,0.1800537109375,0.16317367553710938
2025-12-11T20:34:52.338747Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4378795623779297,0.1606464385986328,0.16536712646484375
2025-12-11T20:34:52.838838Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4174232482910156,0.1606464385986328,0.167083740234375
2025-12-11T20:34:53.338055Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47163963317871094,0.15459060668945312,0.1701831817626953
2025-12-11T20:34:53.838673Z,50mbit,10mbit,800kbit,none,,0,0,0,0.560760498046875,0.15511512756347656,0.189971923828125
2025-12-11T20:34:54.338409Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6224155426025391,0.15511512756347656,0.18396377563476562
2025-12-11T20:34:54.838800Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5419731140136719,0.15511512756347656,0.18205642700195312
2025-12-11T20:34:55.338154Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5686759948730469,0.15511512756347656,0.16946792602539062
2025-12-11T20:34:55.838131Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6066799163818359,0.15735626220703125,0.1728057861328125
2025-12-11T20:34:56.338472Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5831718444824219,0.16074180603027344,0.15649795532226562
2025-12-11T20:34:56.838573Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5204677581787109,0.16074180603027344,0.15935897827148438
2025-12-11T20:34:57.338871Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5561351776123047,0.16074180603027344,0.16069412231445312
2025-12-11T20:34:57.838714Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4962444305419922,0.1636981964111328,0.15478134155273438
2025-12-11T20:34:58.338243Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4780769348144531,0.1735687255859375,0.16803741455078125
2025-12-11T20:34:58.838942Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47149658203125,0.1728534698486328,0.16546249389648438
2025-12-11T20:34:59.338671Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4780769348144531,0.1728534698486328,0.1651763916015625
2025-12-11T20:34:59.838928Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4424571990966797,0.1728534698486328,0.16431808471679688
2025-12-11T20:35:00.338770Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5131721496582031,0.19483566284179688,0.17881393432617188
2025-12-11T20:35:00.838553Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4277229309082031,0.2060413360595703,0.17986297607421875
2025-12-11T20:35:01.338826Z,50mbit,10mbit,800kbit,none,,0,0,0,0.41866302490234375,0.2060413360595703,0.1839160919189453
2025-12-11T20:35:01.838538Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4116058349609375,0.21104812622070312,0.1822948455810547
2025-12-11T20:35:02.338316Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4979133605957031,0.20995140075683594,0.1827239990234375
2025-12-11T20:35:02.838101Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4181861877441406,0.20995140075683594,0.171661376953125
2025-12-11T20:35:03.338199Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4929542541503906,0.20995140075683594,0.1628398895263672
2025-12-11T20:35:03.838749Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5132675170898438,0.20995140075683594,0.15954971313476562
2025-12-11T20:35:04.338557Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5793094635009766,0.20995140075683594,0.18248558044433594
2025-12-11T20:35:04.838557Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6125926971435547,0.21071434020996094,0.18510818481445312
2025-12-11T20:35:05.338653Z,50mbit,10mbit,800kbit,none,,0,0,0,0.7033348083496094,0.1892566680908203,0.18744468688964844
2025-12-11T20:35:05.838661Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6395339965820312,0.1892566680908203,0.18825531005859375
2025-12-11T20:35:06.338250Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6266117095947266,0.1892566680908203,0.19216537475585938
2025-12-11T20:35:06.838936Z,50mbit,10mbit,800kbit,none,,0,0,0,0.6525993347167969,0.17709732055664062,0.1689910888671875
2025-12-11T20:35:07.338311Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5505561828613281,0.21123886108398438,0.16455650329589844
2025-12-11T20:35:07.838606Z,50mbit,10mbit,800kbit,none,,0,0,0,0.46973228454589844,0.20995140075683594,0.16298294067382812
2025-12-11T20:35:08.338741Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4592418670654297,0.19989013671875,0.153350830078125
2025-12-11T20:35:08.838737Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3794670104980469,0.19989013671875,0.1522064208984375
2025-12-11T20:35:09.338451Z,50mbit,10mbit,800kbit,none,,0,0,0,0.2898693084716797,0.2064228057861328,0.14667510986328125
2025-12-11T20:35:09.838513Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3837108612060547,0.22101402282714844,0.15153884887695312
2025-12-11T20:35:10.338570Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3845691680908203,0.18935203552246094,0.1548290252685547
2025-12-11T20:35:10.838629Z,50mbit,10mbit,800kbit,none,,0,0,0,0.37937164306640625,0.18935203552246094,0.1590251922607422
2025-12-11T20:35:11.338678Z,50mbit,10mbit,800kbit,none,,0,0,0,0.382232666015625,0.18768310546875,0.1609325408935547
2025-12-11T20:35:11.838728Z,50mbit,10mbit,800kbit,none,,0,0,0,0.37708282470703125,0.1839160919189453,0.1609325408935547
2025-12-11T20:35:12.338297Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3781318664550781,0.16913414001464844,0.1609325408935547
2025-12-11T20:35:12.839145Z,50mbit,10mbit,800kbit,none,,0,0,0,0.36988258361816406,0.16913414001464844,0.16989707946777344
2025-12-11T20:35:13.338575Z,50mbit,10mbit,800kbit,none,,0,0,0,0.41489601135253906,0.16913414001464844,0.16660690307617188
2025-12-11T20:35:13.838345Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4146099090576172,0.1526355743408203,0.17790794372558594
2025-12-11T20:35:14.338392Z,50mbit,10mbit,800kbit,none,,0,0,0,0.48890113830566406,0.14443397521972656,0.176239013671875
2025-12-11T20:35:14.838404Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3872394561767578,0.14443397521972656,0.1826763153076172
2025-12-11T20:35:15.339072Z,50mbit,10mbit,800kbit,none,,0,0,0,0.40917396545410156,0.15125274658203125,0.17871856689453125
2025-12-11T20:35:15.838630Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4360198974609375,0.15125274658203125,0.1807689666748047
2025-12-11T20:35:16.338562Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5340099334716797,0.17495155334472656,0.1690387725830078
2025-12-11T20:35:16.838489Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4748821258544922,0.17495155334472656,0.17080307006835938
2025-12-11T20:35:17.339174Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5095005035400391,0.17633438110351562,0.16083717346191406
2025-12-11T20:35:17.838809Z,50mbit,10mbit,800kbit,none,,0,0,0,0.47779083251953125,0.1816272735595703,0.16417503356933594
2025-12-11T20:35:18.338149Z,50mbit,10mbit,800kbit,none,,0,0,0,0.49605369567871094,0.1816272735595703,0.16565322875976562
2025-12-11T20:35:18.838293Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4052162170410156,0.1925945281982422,0.1636028289794922
2025-12-11T20:35:19.338350Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4509449005126953,0.1925945281982422,0.1601696014404297
2025-12-11T20:35:19.838865Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4433155059814453,0.1925945281982422,0.15964508056640625
2025-12-11T20:35:20.338012Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5077838897705078,0.18644332885742188,0.15964508056640625
2025-12-11T20:35:20.838067Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4223346710205078,0.18644332885742188,0.15625953674316406
2025-12-11T20:35:21.338047Z,50mbit,10mbit,800kbit,none,,0,0,0,0.48813819885253906,0.17228126525878906,0.148773193359375
2025-12-11T20:35:21.838763Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4921436309814453,0.168609619140625,0.1479625701904297
2025-12-11T20:35:22.339151Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4582405090332031,0.1674652099609375,0.14410018920898438
2025-12-11T20:35:22.838069Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4024028778076172,0.1605510711669922,0.14429092407226562
2025-12-11T20:35:23.338729Z,50mbit,10mbit,800kbit,none,,0,0,0,0.43845176696777344,0.15869140625,0.1540660858154297
2025-12-11T20:35:23.838108Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3662109375,0.14853477478027344,0.162506103515625
2025-12-11T20:35:24.338888Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3760337829589844,0.1491546630859375,0.1639842987060547
2025-12-11T20:35:24.838917Z,50mbit,10mbit,800kbit,none,,0,0,0,0.40678977966308594,0.1514911651611328,0.1728057861328125
2025-12-11T20:35:25.338183Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4929542541503906,0.1483917236328125,0.1719951629638672
2025-12-11T20:35:25.838994Z,50mbit,10mbit,800kbit,none,,0,0,0,0.461578369140625,0.1483917236328125,0.1755237579345703
2025-12-11T20:35:26.338923Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5290031433105469,0.1483917236328125,0.17151832580566406
2025-12-11T20:35:26.838566Z,50mbit,10mbit,800kbit,none,,0,0,0,0.52642822265625,0.15206336975097656,0.1713275909423828
2025-12-11T20:35:27.339041Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5647182464599609,0.16107559204101562,0.17061233520507812
2025-12-11T20:35:27.838432Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4782676696777344,0.16107559204101562,0.17852783203125
2025-12-11T20:35:28.338361Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5588054656982422,0.17256736755371094,0.1678466796875
2025-12-11T20:35:28.839142Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5278587341308594,0.17256736755371094,0.1659393310546875
2025-12-11T20:35:29.338838Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4778861999511719,0.19211769104003906,0.16870498657226562
2025-12-11T20:35:29.838893Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5120277404785156,0.19788742065429688,0.16698837280273438
2025-12-11T20:35:30.338360Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5896091461181641,0.19788742065429688,0.16846656799316406
2025-12-11T20:35:30.838381Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5174160003662109,0.2128124237060547,0.1667499542236328
2025-12-11T20:35:31.338813Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5461692810058594,0.20575523376464844,0.1797199249267578
2025-12-11T20:35:31.838623Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5198955535888672,0.1941204071044922,0.17452239990234375
2025-12-11T20:35:32.338655Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5025863647460938,0.18110275268554688,0.1705169677734375
2025-12-11T20:35:32.838703Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5197525024414062,0.18768310546875,0.164794921875
2025-12-11T20:35:33.338814Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5214214324951172,0.17871856689453125,0.164794921875
2025-12-11T20:35:33.838973Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4512310028076172,0.18186569213867188,0.16613006591796875
2025-12-11T20:35:34.338515Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5289077758789062,0.18587112426757812,0.15592575073242188
2025-12-11T20:35:34.838572Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5600929260253906,0.18587112426757812,0.15687942504882812
2025-12-11T20:35:35.338607Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5074024200439453,0.18587112426757812,0.17485618591308594
2025-12-11T20:35:35.838578Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4881858825683594,0.1773357391357422,0.17490386962890625
2025-12-11T20:35:36.339001Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5666255950927734,0.17037391662597656,0.191497802734375
2025-12-11T20:35:36.838153Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5927562713623047,0.1674175262451172,0.19245147705078125
2025-12-11T20:35:37.338040Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5011558532714844,0.1727581024169922,0.19731521606445312
2025-12-11T20:35:37.838325Z,50mbit,10mbit,800kbit,none,,0,0,0,0.45952796936035156,0.1727581024169922,0.19254684448242188
2025-12-11T20:35:38.339138Z,50mbit,10mbit,800kbit,none,,0,0,0,0.4652976989746094,0.1736164093017578,0.1865863800048828
2025-12-11T20:35:38.838321Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3925800323486328,0.17948150634765625,0.17156600952148438
2025-12-11T20:35:39.338141Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3081321716308594,0.1868724822998047,0.17290115356445312
2025-12-11T20:35:39.838352Z,50mbit,10mbit,800kbit,none,,0,0,0,0.2845287322998047,0.19292831420898438,0.17099380493164062
2025-12-11T20:35:40.338461Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3420829772949219,0.18296241760253906,0.1571178436279297
2025-12-11T20:35:40.838969Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3930091857910156,0.1826763153076172,0.15234947204589844
2025-12-11T20:35:41.338672Z,50mbit,10mbit,800kbit,none,,0,0,0,0.46977996826171875,0.18281936645507812,0.1499176025390625
2025-12-11T20:35:41.838400Z,50mbit,10mbit,800kbit,none,,0,0,0,0.5564689636230469,0.1751422882080078,0.1476287841796875
