ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T19:21:48.736324Z,50mbit,10mbit,800kbit,none,,0,0,0,123.97418022155762,0.272369384765625,0.2718925476074219
2025-12-11T19:21:49.235537Z,50mbit,10mbit,800kbit,none,,0,0,0,102.36663818359375,0.2688884735107422,0.2652168273925781
2025-12-11T19:21:50.044057Z,50mbit,10mbit,800kbit,none,,0,0,0,102.36668586730957,0.2688884735107422,0.2749919891357422
2025-12-11T19:21:50.236097Z,50mbit,10mbit,800kbit,none,,0,0,0,89.3411636352539,0.2643585205078125,0.279998779296875
2025-12-11T19:21:51.003216Z,50mbit,10mbit,800kbit,none,,0,0,0,89.40157890319824,0.2643585205078125,0.19998550415039062
2025-12-11T19:21:51.235958Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3871440887451172,0.16465187072753906,0.1956939697265625
2025-12-11T19:21:51.962988Z,50mbit,10mbit,800kbit,none,,0,0,0,37.96792030334473,0.16465187072753906,0.2070903778076172
2025-12-11T19:21:52.235603Z,50mbit,10mbit,800kbit,none,,0,0,0,37.96401023864746,0.16269683837890625,0.19807815551757812
2025-12-11T19:21:52.736292Z,50mbit,10mbit,800kbit,none,,0,0,0,37.96100616455078,0.1468181610107422,0.19674301147460938
2025-12-11T19:21:53.236546Z,50mbit,10mbit,800kbit,none,,0,0,0,37.8873348236084,0.13980865478515625,0.19674301147460938
2025-12-11T19:21:53.736328Z,50mbit,10mbit,800kbit,none,,0,0,0,66.76225662231445,0.1529216766357422,0.1628398895263672
2025-12-11T19:21:54.235590Z,50mbit,10mbit,800kbit,none,,0,0,0,29.181671142578125,0.1639842987060547,0.1617431640625
2025-12-11T19:21:55.162922Z,50mbit,10mbit,800kbit,none,,0,0,0,29.186344146728516,0.1686573028564453,0.1571178436279297
2025-12-11T19:21:55.235860Z,50mbit,10mbit,800kbit,none,,0,0,0,29.183197021484375,0.16794204711914062,0.1529693603515625
2025-12-11T19:21:55.822742Z,50mbit,10mbit,800kbit,none,,0,0,0,29.191064834594727,0.1766681671142578,0.15091896057128906
