ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-09T08:55:52.914539Z,embb,uesimtun0,10.45.0.2,2577898,51687,18270270825,13326712,1.926,0,1
2025-12-09T08:55:52.914539Z,urllc,uesimtun2,10.46.0.2,557116,10467,774974,15883,1.113,0,1
2025-12-09T08:55:52.914539Z,mmtc,uesimtun1,10.47.0.2,548762,10521,31143224,521883,1.603,0,1
2025-12-09T08:55:53.164319Z,embb,uesimtun0,10.45.0.2,2578657,51702,18273452992,13329039,1.369,0,1
2025-12-09T08:55:53.164319Z,urllc,uesimtun2,10.46.0.2,557333,10471,775258,15889,2.020,0,1
2025-12-09T08:55:53.164319Z,mmtc,uesimtun1,10.47.0.2,548979,10525,31168708,522309,6.559,0,1
2025-12-09T08:55:53.414359Z,embb,uesimtun0,10.45.0.2,2579159,51712,18276640410,13331366,1.419,0,1
2025-12-09T08:55:53.414359Z,urllc,uesimtun2,10.46.0.2,557498,10474,775502,15894,1.525,0,1
2025-12-09T08:55:53.414359Z,mmtc,uesimtun1,10.47.0.2,549236,10530,31169052,522316,4.863,0,1
2025-12-09T08:55:53.664465Z,embb,uesimtun0,10.45.0.2,2580227,51733,18279829750,13333703,2.782,0,1
2025-12-09T08:55:53.664465Z,urllc,uesimtun2,10.46.0.2,557663,10477,775746,15899,1.973,0,1
2025-12-09T08:55:53.664465Z,mmtc,uesimtun1,10.47.0.2,549453,10534,31186136,522602,37.222,0,1
2025-12-09T08:55:53.914271Z,embb,uesimtun0,10.45.0.2,2580392,51736,18283023690,13336029,2.333,0,1
2025-12-09T08:55:53.914271Z,urllc,uesimtun2,10.46.0.2,557828,10480,775990,15904,1.708,0,1
2025-12-09T08:55:53.914271Z,mmtc,uesimtun1,10.47.0.2,549710,10539,31186480,522609,6.561,0,1
2025-12-09T08:55:54.164298Z,embb,uesimtun0,10.45.0.2,2581219,51753,18286211454,13338362,1.368,0,1
2025-12-09T08:55:54.164298Z,urllc,uesimtun2,10.46.0.2,558045,10484,776274,15910,2.200,0,1
2025-12-09T08:55:54.164298Z,mmtc,uesimtun1,10.47.0.2,549927,10543,31211964,523035,18.092,0,1
2025-12-09T08:55:54.414376Z,embb,uesimtun0,10.45.0.2,2581384,51756,18289406770,13340689,1.339,0,1
2025-12-09T08:55:54.414376Z,urllc,uesimtun2,10.46.0.2,558210,10487,776518,15915,2.234,0,1
2025-12-09T08:55:54.414376Z,mmtc,uesimtun1,10.47.0.2,550224,10549,31212368,523043,3.421,0,1
2025-12-09T08:55:54.664582Z,embb,uesimtun0,10.45.0.2,2582661,51782,18292604633,13343036,2.066,0,1
2025-12-09T08:55:54.664582Z,urllc,uesimtun2,10.46.0.2,558375,10490,776762,15920,1.647,0,1
2025-12-09T08:55:54.664582Z,mmtc,uesimtun1,10.47.0.2,550441,10553,31229452,523329,2.390,0,1
2025-12-09T08:55:54.914514Z,embb,uesimtun0,10.45.0.2,2582826,51785,18295795821,13345360,1.912,0,1
2025-12-09T08:55:54.914514Z,urllc,uesimtun2,10.46.0.2,558592,10494,777046,15926,1.941,0,1
2025-12-09T08:55:54.914514Z,mmtc,uesimtun1,10.47.0.2,550658,10557,31229736,523335,6.537,0,1
2025-12-09T08:55:55.164337Z,embb,uesimtun0,10.45.0.2,2584235,51814,18298978704,13347699,2.412,0,1
2025-12-09T08:55:55.164337Z,urllc,uesimtun2,10.46.0.2,558797,10498,777350,15932,1.440,0,1
2025-12-09T08:55:55.164337Z,mmtc,uesimtun1,10.47.0.2,550875,10561,31255220,523761,4.904,0,1
2025-12-09T08:55:55.414613Z,embb,uesimtun0,10.45.0.2,2584400,51817,18302165764,13350020,2.012,0,1
2025-12-09T08:55:55.414613Z,urllc,uesimtun2,10.46.0.2,559014,10502,777634,15938,1.832,0,1
2025-12-09T08:55:55.414613Z,mmtc,uesimtun1,10.47.0.2,551092,10565,31255504,523767,3.592,0,1
2025-12-09T08:55:55.664342Z,embb,uesimtun0,10.45.0.2,2585564,51841,18305353886,13352359,1.279,0,1
2025-12-09T08:55:55.664342Z,urllc,uesimtun2,10.46.0.2,559231,10506,777918,15944,1.616,0,1
2025-12-09T08:55:55.664342Z,mmtc,uesimtun1,10.47.0.2,551309,10569,31272588,524053,,1,1
2025-12-09T08:55:55.914280Z,embb,uesimtun0,10.45.0.2,2585781,51845,18308549242,13354687,1.577,0,1
2025-12-09T08:55:55.914280Z,urllc,uesimtun2,10.46.0.2,559488,10511,778262,15951,1.626,0,1
2025-12-09T08:55:55.914280Z,mmtc,uesimtun1,10.47.0.2,551349,10570,31272708,524055,1.501,0,1
2025-12-09T08:55:56.164339Z,embb,uesimtun0,10.45.0.2,2587166,51874,18311734878,13357028,1.325,0,1
2025-12-09T08:55:56.164339Z,urllc,uesimtun2,10.46.0.2,559705,10515,778546,15957,1.698,0,1
2025-12-09T08:55:56.164339Z,mmtc,uesimtun1,10.47.0.2,551514,10573,31298152,524480,,1,1
2025-12-09T08:55:56.414182Z,embb,uesimtun0,10.45.0.2,2587616,51883,18314929124,13359359,1.196,0,1
2025-12-09T08:55:56.414182Z,urllc,uesimtun2,10.46.0.2,559922,10519,778830,15963,1.449,0,1
2025-12-09T08:55:56.414182Z,mmtc,uesimtun1,10.47.0.2,551514,10573,31298212,524481,6.113,0,1
2025-12-09T08:55:56.664484Z,embb,uesimtun0,10.45.0.2,2588632,51903,18318118424,13361695,1.076,0,1
2025-12-09T08:55:56.664484Z,urllc,uesimtun2,10.46.0.2,560139,10523,779114,15969,1.971,0,1
2025-12-09T08:55:56.664484Z,mmtc,uesimtun1,10.47.0.2,551731,10577,31315296,524767,4.399,0,1
2025-12-09T08:55:56.914338Z,embb,uesimtun0,10.45.0.2,2589186,51914,18321312762,13364028,1.060,0,1
2025-12-09T08:55:56.914338Z,urllc,uesimtun2,10.46.0.2,560396,10528,779458,15976,2.031,0,1
2025-12-09T08:55:56.914338Z,mmtc,uesimtun1,10.47.0.2,551988,10582,31315700,524775,3.176,0,1
2025-12-09T08:55:57.164355Z,embb,uesimtun0,10.45.0.2,2590515,51941,18324503797,13366371,1.318,0,1
2025-12-09T08:55:57.164355Z,urllc,uesimtun2,10.46.0.2,560613,10532,779742,15982,1.614,0,1
2025-12-09T08:55:57.164355Z,mmtc,uesimtun1,10.47.0.2,552205,10586,31341184,525201,24.639,0,1
2025-12-09T08:55:57.414412Z,embb,uesimtun0,10.45.0.2,2591274,51956,18327690092,13368701,1.129,0,1
2025-12-09T08:55:57.414412Z,urllc,uesimtun2,10.46.0.2,560830,10536,780026,15988,1.020,0,1
2025-12-09T08:55:57.414412Z,mmtc,uesimtun1,10.47.0.2,552462,10591,31341528,525208,6.379,0,1
2025-12-09T08:55:57.664224Z,embb,uesimtun0,10.45.0.2,2592061,51972,18330884696,13371038,1.503,0,1
2025-12-09T08:55:57.664224Z,urllc,uesimtun2,10.46.0.2,561087,10541,780370,15995,0.959,0,1
2025-12-09T08:55:57.664224Z,mmtc,uesimtun1,10.47.0.2,552679,10595,31358612,525494,4.810,0,1
2025-12-09T08:55:57.914309Z,embb,uesimtun0,10.45.0.2,2592563,51982,18334073478,13373366,1.295,0,1
2025-12-09T08:55:57.914309Z,urllc,uesimtun2,10.46.0.2,561344,10546,780674,16001,1.312,0,1
2025-12-09T08:55:57.914309Z,mmtc,uesimtun1,10.47.0.2,552976,10601,31359016,525502,3.096,0,1
2025-12-09T08:55:58.164335Z,embb,uesimtun0,10.45.0.2,2593868,52009,18337268642,13375712,2.159,0,1
2025-12-09T08:55:58.164335Z,urllc,uesimtun2,10.46.0.2,561561,10550,780958,16007,1.244,0,1
2025-12-09T08:55:58.164335Z,mmtc,uesimtun1,10.47.0.2,553193,10605,31384500,525928,,1,1
2025-12-09T08:55:58.414220Z,embb,uesimtun0,10.45.0.2,2594643,52025,18340456366,13378044,1.573,0,1
2025-12-09T08:55:58.414220Z,urllc,uesimtun2,10.46.0.2,561778,10554,781242,16013,1.724,0,1
2025-12-09T08:55:58.414220Z,mmtc,uesimtun1,10.47.0.2,553193,10605,31384560,525929,5.757,0,1
2025-12-09T08:55:58.664479Z,embb,uesimtun0,10.45.0.2,2595795,52049,18343645864,13380384,1.092,0,1
2025-12-09T08:55:58.664479Z,urllc,uesimtun2,10.46.0.2,562035,10559,781586,16020,2.147,0,1
2025-12-09T08:55:58.664479Z,mmtc,uesimtun1,10.47.0.2,553410,10609,31401644,526215,3.658,0,1
2025-12-09T08:55:58.914279Z,embb,uesimtun0,10.45.0.2,2596349,52060,18346836074,13382714,1.255,0,1
2025-12-09T08:55:58.914279Z,urllc,uesimtun2,10.46.0.2,562200,10562,781830,16025,1.369,0,1
2025-12-09T08:55:58.914279Z,mmtc,uesimtun1,10.47.0.2,553627,10613,31401988,526222,2.794,0,1
2025-12-09T08:55:59.164277Z,embb,uesimtun0,10.45.0.2,2597987,52093,18350028790,13385063,1.341,0,1
2025-12-09T08:55:59.164277Z,urllc,uesimtun2,10.46.0.2,562365,10565,782074,16030,1.185,0,1
2025-12-09T08:55:59.164277Z,mmtc,uesimtun1,10.47.0.2,553844,10617,31427472,526648,,1,1
2025-12-09T08:55:59.414387Z,embb,uesimtun0,10.45.0.2,2598762,52109,18353224770,13387401,1.315,0,1
2025-12-09T08:55:59.414387Z,urllc,uesimtun2,10.46.0.2,562530,10568,782318,16035,1.154,0,1
2025-12-09T08:55:59.414387Z,mmtc,uesimtun1,10.47.0.2,553924,10619,31427652,526651,6.063,0,1
2025-12-09T08:55:59.664729Z,embb,uesimtun0,10.45.0.2,2599926,52133,18356414268,13389741,2.078,0,1
2025-12-09T08:55:59.664729Z,urllc,uesimtun2,10.46.0.2,562747,10572,782602,16041,1.594,0,1
2025-12-09T08:55:59.664729Z,mmtc,uesimtun1,10.47.0.2,554141,10623,31444736,526937,2.691,0,1
2025-12-09T08:55:59.914499Z,embb,uesimtun0,10.45.0.2,2600440,52143,18359601674,13392068,1.096,0,1
2025-12-09T08:55:59.914499Z,urllc,uesimtun2,10.46.0.2,563004,10577,782946,16048,1.375,0,1
2025-12-09T08:55:59.914499Z,mmtc,uesimtun1,10.47.0.2,554438,10629,31445140,526945,3.402,0,1
2025-12-09T08:56:00.164324Z,embb,uesimtun0,10.45.0.2,2601998,52174,18362797037,13394417,1.603,0,1
2025-12-09T08:56:00.164324Z,urllc,uesimtun2,10.46.0.2,563261,10582,783290,16055,1.503,0,1
2025-12-09T08:56:00.164324Z,mmtc,uesimtun1,10.47.0.2,554655,10633,31470624,527371,30.706,0,1
2025-12-09T08:56:00.414340Z,embb,uesimtun0,10.45.0.2,2602825,52191,18365984813,13396750,1.411,0,1
2025-12-09T08:56:00.414340Z,urllc,uesimtun2,10.46.0.2,563426,10585,783534,16060,1.293,0,1
2025-12-09T08:56:00.414340Z,mmtc,uesimtun1,10.47.0.2,554872,10637,31470908,527377,6.183,0,1
2025-12-09T08:56:00.664410Z,embb,uesimtun0,10.45.0.2,2603042,52195,18369185793,13399084,28.352,0,1
2025-12-09T08:56:00.664410Z,urllc,uesimtun2,10.46.0.2,563591,10588,783778,16065,1.880,0,1
2025-12-09T08:56:00.664410Z,mmtc,uesimtun1,10.47.0.2,555089,10641,31487992,527663,17.195,0,1
2025-12-09T08:56:00.914374Z,embb,uesimtun0,10.45.0.2,2604110,52216,18372368133,13401414,1.592,0,1
2025-12-09T08:56:00.914374Z,urllc,uesimtun2,10.46.0.2,563756,10591,784022,16070,1.547,0,1
2025-12-09T08:56:00.914374Z,mmtc,uesimtun1,10.47.0.2,555306,10645,31488276,527669,2.775,0,1
2025-12-09T08:56:01.164316Z,embb,uesimtun0,10.45.0.2,2605451,52243,18375559168,13403757,1.291,0,1
2025-12-09T08:56:01.164316Z,urllc,uesimtun2,10.46.0.2,563921,10594,784266,16075,2.004,0,1
2025-12-09T08:56:01.164316Z,mmtc,uesimtun1,10.47.0.2,555523,10649,31513760,528095,42.042,0,1
2025-12-09T08:56:01.414334Z,embb,uesimtun0,10.45.0.2,2606198,52258,18378745464,13406087,1.477,0,1
2025-12-09T08:56:01.414334Z,urllc,uesimtun2,10.46.0.2,564126,10598,784570,16081,1.247,0,1
2025-12-09T08:56:01.414334Z,mmtc,uesimtun1,10.47.0.2,555740,10653,31514044,528101,6.082,0,1
2025-12-09T08:56:01.664316Z,embb,uesimtun0,10.45.0.2,2606700,52268,18381941126,13408420,1.283,0,1
2025-12-09T08:56:01.664316Z,urllc,uesimtun2,10.46.0.2,564343,10602,784854,16087,1.834,0,1
2025-12-09T08:56:01.664316Z,mmtc,uesimtun1,10.47.0.2,555957,10657,31531128,528387,4.049,0,1
2025-12-09T08:56:01.914321Z,embb,uesimtun0,10.45.0.2,2607475,52284,18385130226,13410753,1.917,0,1
2025-12-09T08:56:01.914321Z,urllc,uesimtun2,10.46.0.2,564600,10607,785198,16094,1.734,0,1
2025-12-09T08:56:01.914321Z,mmtc,uesimtun1,10.47.0.2,556174,10661,31531412,528393,2.105,0,1
2025-12-09T08:56:02.164306Z,embb,uesimtun0,10.45.0.2,2608696,52308,18388319727,13413092,1.810,0,1
2025-12-09T08:56:02.164306Z,urllc,uesimtun2,10.46.0.2,564817,10611,785482,16100,1.435,0,1
2025-12-09T08:56:02.164306Z,mmtc,uesimtun1,10.47.0.2,556391,10665,31556896,528819,6.778,0,1
2025-12-09T08:56:02.414329Z,embb,uesimtun0,10.45.0.2,2609146,52317,18391508469,13415419,1.347,0,1
2025-12-09T08:56:02.414329Z,urllc,uesimtun2,10.46.0.2,564982,10614,785726,16105,1.732,0,1
2025-12-09T08:56:02.414329Z,mmtc,uesimtun1,10.47.0.2,556648,10670,31557240,528826,5.201,0,1
2025-12-09T08:56:02.664276Z,embb,uesimtun0,10.45.0.2,2609825,52330,18394701539,13417752,1.505,0,1
2025-12-09T08:56:02.664276Z,urllc,uesimtun2,10.46.0.2,565147,10617,785970,16110,1.305,0,1
2025-12-09T08:56:02.664276Z,mmtc,uesimtun1,10.47.0.2,556865,10674,31574324,529112,3.854,0,1
2025-12-09T08:56:02.914344Z,embb,uesimtun0,10.45.0.2,2610367,52341,18397897253,13420086,1.292,0,1
2025-12-09T08:56:02.914344Z,urllc,uesimtun2,10.46.0.2,565312,10620,786214,16115,1.199,0,1
2025-12-09T08:56:02.914344Z,mmtc,uesimtun1,10.47.0.2,557082,10678,31574608,529118,3.127,0,1
2025-12-09T08:56:03.164318Z,embb,uesimtun0,10.45.0.2,2611748,52369,18401086952,13422429,1.741,0,1
2025-12-09T08:56:03.164318Z,urllc,uesimtun2,10.46.0.2,565569,10625,786558,16122,1.137,0,1
2025-12-09T08:56:03.164318Z,mmtc,uesimtun1,10.47.0.2,557299,10682,31600092,529544,78.104,0,1
2025-12-09T08:56:03.414210Z,embb,uesimtun0,10.45.0.2,2611965,52373,18404272676,13424750,1.931,0,1
2025-12-09T08:56:03.414210Z,urllc,uesimtun2,10.46.0.2,565734,10628,786802,16127,2.525,0,1
2025-12-09T08:56:03.414210Z,mmtc,uesimtun1,10.47.0.2,557596,10688,31600496,529552,3.780,0,1
2025-12-09T08:56:03.664325Z,embb,uesimtun0,10.45.0.2,2612776,52389,18407463139,13427084,1.959,0,1
2025-12-09T08:56:03.664325Z,urllc,uesimtun2,10.46.0.2,565951,10632,787086,16133,1.416,0,1
2025-12-09T08:56:03.664325Z,mmtc,uesimtun1,10.47.0.2,557813,10692,31617580,529838,3.659,0,1
2025-12-09T08:56:03.914760Z,embb,uesimtun0,10.45.0.2,2613483,52403,18410668646,13429427,1.719,0,1
2025-12-09T08:56:03.914760Z,urllc,uesimtun2,10.46.0.2,566248,10638,787490,16141,1.144,0,1
2025-12-09T08:56:03.914760Z,mmtc,uesimtun1,10.47.0.2,558070,10697,31617924,529845,2.032,0,1
2025-12-09T08:56:04.164310Z,embb,uesimtun0,10.45.0.2,2614459,52422,18413844174,13431753,1.494,0,1
2025-12-09T08:56:04.164310Z,urllc,uesimtun2,10.46.0.2,566413,10641,787734,16146,1.669,0,1
2025-12-09T08:56:04.164310Z,mmtc,uesimtun1,10.47.0.2,558287,10701,31643408,530271,47.962,0,1
2025-12-09T08:56:04.414352Z,embb,uesimtun0,10.45.0.2,2615218,52437,18417040049,13434089,1.507,0,1
2025-12-09T08:56:04.414352Z,urllc,uesimtun2,10.46.0.2,566578,10644,787978,16151,1.440,0,1
2025-12-09T08:56:04.414352Z,mmtc,uesimtun1,10.47.0.2,558504,10705,31643692,530277,5.026,0,1
2025-12-09T08:56:04.664696Z,embb,uesimtun0,10.45.0.2,2615953,52452,18420229097,13436421,2.328,0,1
2025-12-09T08:56:04.664696Z,urllc,uesimtun2,10.46.0.2,566743,10647,788222,16156,2.320,0,1
2025-12-09T08:56:04.664696Z,mmtc,uesimtun1,10.47.0.2,558721,10709,31660776,530563,,1,1
2025-12-09T08:56:04.914101Z,embb,uesimtun0,10.45.0.2,2616792,52469,18423416861,13438754,2.380,0,1
2025-12-09T08:56:04.914101Z,urllc,uesimtun2,10.46.0.2,566960,10651,788466,16161,1.978,0,1
2025-12-09T08:56:04.914101Z,mmtc,uesimtun1,10.47.0.2,558801,10711,31660956,530566,,1,1
2025-12-09T08:56:05.164311Z,embb,uesimtun0,10.45.0.2,2617659,52487,18426612933,13441094,2.011,0,1
2025-12-09T08:56:05.164311Z,urllc,uesimtun2,10.46.0.2,567125,10654,788710,16166,1.823,0,1
2025-12-09T08:56:05.164311Z,mmtc,uesimtun1,10.47.0.2,558801,10711,31686216,530987,107.157,0,1
2025-12-09T08:56:05.414121Z,embb,uesimtun0,10.45.0.2,2618691,52508,18429799534,13443429,1.424,0,1
2025-12-09T08:56:05.414121Z,urllc,uesimtun2,10.46.0.2,567342,10658,788994,16172,1.124,0,1
2025-12-09T08:56:05.414121Z,mmtc,uesimtun1,10.47.0.2,559098,10717,31686620,530995,5.609,0,1
2025-12-09T08:56:05.664322Z,embb,uesimtun0,10.45.0.2,2619530,52525,18432988686,13445763,1.305,0,1
2025-12-09T08:56:05.664322Z,urllc,uesimtun2,10.46.0.2,567547,10662,789298,16178,1.798,0,1
2025-12-09T08:56:05.664322Z,mmtc,uesimtun1,10.47.0.2,559315,10721,31703704,531281,3.915,0,1
2025-12-09T08:56:05.914370Z,embb,uesimtun0,10.45.0.2,2620654,52548,18436185024,13448107,1.424,0,1
2025-12-09T08:56:05.914370Z,urllc,uesimtun2,10.46.0.2,567712,10665,789542,16183,2.083,0,1
2025-12-09T08:56:05.914370Z,mmtc,uesimtun1,10.47.0.2,559572,10726,31704048,531288,2.224,0,1
2025-12-09T08:56:06.164434Z,embb,uesimtun0,10.45.0.2,2621441,52564,18439375488,13450441,1.614,0,1
2025-12-09T08:56:06.164434Z,urllc,uesimtun2,10.46.0.2,567877,10668,789786,16188,1.356,0,1
2025-12-09T08:56:06.164434Z,mmtc,uesimtun1,10.47.0.2,559789,10730,31729532,531714,113.605,0,1
2025-12-09T08:56:06.414237Z,embb,uesimtun0,10.45.0.2,2622702,52589,18442563665,13452780,1.576,0,1
2025-12-09T08:56:06.414237Z,urllc,uesimtun2,10.46.0.2,568042,10671,790030,16193,1.338,0,1
2025-12-09T08:56:06.414237Z,mmtc,uesimtun1,10.47.0.2,560006,10734,31729816,531720,4.960,0,1
2025-12-09T08:56:06.664305Z,embb,uesimtun0,10.45.0.2,2623513,52605,18445758257,13455117,1.369,0,1
2025-12-09T08:56:06.664305Z,urllc,uesimtun2,10.46.0.2,568259,10675,790314,16199,1.796,0,1
2025-12-09T08:56:06.664305Z,mmtc,uesimtun1,10.47.0.2,560223,10738,31746900,532006,4.116,0,1
2025-12-09T08:56:06.914628Z,embb,uesimtun0,10.45.0.2,2624340,52622,18448946033,13457450,1.452,0,1
2025-12-09T08:56:06.914628Z,urllc,uesimtun2,10.46.0.2,568476,10679,790598,16205,1.253,0,1
2025-12-09T08:56:06.914628Z,mmtc,uesimtun1,10.47.0.2,560440,10742,31747184,532012,2.030,0,1
2025-12-09T08:56:07.164424Z,embb,uesimtun0,10.45.0.2,2625099,52637,18452135068,13459782,1.872,0,1
2025-12-09T08:56:07.164424Z,urllc,uesimtun2,10.46.0.2,568693,10683,790882,16211,1.748,0,1
2025-12-09T08:56:07.164424Z,mmtc,uesimtun1,10.47.0.2,560657,10746,31772668,532438,,1,1
2025-12-09T08:56:07.414238Z,embb,uesimtun0,10.45.0.2,2626131,52658,18455328549,13462122,1.535,0,1
2025-12-09T08:56:07.414238Z,urllc,uesimtun2,10.46.0.2,568910,10687,791166,16217,1.333,0,1
2025-12-09T08:56:07.414238Z,mmtc,uesimtun1,10.47.0.2,560697,10747,31772788,532440,4.804,0,1
2025-12-09T08:56:07.664305Z,embb,uesimtun0,10.45.0.2,2626982,52675,18458517689,13464456,2.159,0,1
2025-12-09T08:56:07.664305Z,urllc,uesimtun2,10.46.0.2,569075,10690,791410,16222,1.194,0,1
2025-12-09T08:56:07.664305Z,mmtc,uesimtun1,10.47.0.2,560914,10751,31789872,532726,3.128,0,1
2025-12-09T08:56:07.914346Z,embb,uesimtun0,10.45.0.2,2627717,52690,18461713617,13466793,2.014,0,1
2025-12-09T08:56:07.914346Z,urllc,uesimtun2,10.46.0.2,569292,10694,791694,16228,1.142,0,1
2025-12-09T08:56:07.914346Z,mmtc,uesimtun1,10.47.0.2,561131,10755,31790216,532733,1.667,0,1
2025-12-09T08:56:08.164283Z,embb,uesimtun0,10.45.0.2,2628829,52713,18464900311,13469130,1.627,0,1
2025-12-09T08:56:08.164283Z,urllc,uesimtun2,10.46.0.2,569457,10697,791938,16233,1.426,0,1
2025-12-09T08:56:08.164283Z,mmtc,uesimtun1,10.47.0.2,561348,10759,31815700,533159,60.079,0,1
2025-12-09T08:56:08.414325Z,embb,uesimtun0,10.45.0.2,2629889,52735,18468091093,13471469,2.314,0,1
2025-12-09T08:56:08.414325Z,urllc,uesimtun2,10.46.0.2,569674,10701,792222,16239,1.597,0,1
2025-12-09T08:56:08.414325Z,mmtc,uesimtun1,10.47.0.2,561565,10763,31815984,533165,3.965,0,1
2025-12-09T08:56:08.664279Z,embb,uesimtun0,10.45.0.2,2630311,52743,18471285286,13473799,1.936,0,1
2025-12-09T08:56:08.664279Z,urllc,uesimtun2,10.46.0.2,569839,10704,792466,16244,1.464,0,1
2025-12-09T08:56:08.664279Z,mmtc,uesimtun1,10.47.0.2,561782,10767,31833068,533451,3.045,0,1
2025-12-09T08:56:08.914107Z,embb,uesimtun0,10.45.0.2,2631082,52758,18474472945,13476130,1.216,0,1
2025-12-09T08:56:08.914107Z,urllc,uesimtun2,10.46.0.2,570004,10707,792710,16249,1.359,0,1
2025-12-09T08:56:08.914107Z,mmtc,uesimtun1,10.47.0.2,562119,10774,31833592,533461,2.299,0,1
2025-12-09T08:56:09.164480Z,embb,uesimtun0,10.45.0.2,2631789,52772,18477661940,13478461,1.479,0,1
2025-12-09T08:56:09.164480Z,urllc,uesimtun2,10.46.0.2,570221,10711,792994,16255,1.610,0,1
2025-12-09T08:56:09.164480Z,mmtc,uesimtun1,10.47.0.2,562336,10778,31859076,533887,5.508,0,1
2025-12-09T08:56:09.414303Z,embb,uesimtun0,10.45.0.2,2633146,52800,18480857156,13480808,1.540,0,1
2025-12-09T08:56:09.414303Z,urllc,uesimtun2,10.46.0.2,570386,10714,793238,16260,1.120,0,1
2025-12-09T08:56:09.414303Z,mmtc,uesimtun1,10.47.0.2,562593,10783,31859480,533895,5.102,0,1
2025-12-09T08:56:09.664308Z,embb,uesimtun0,10.45.0.2,2633596,52809,18484045898,13483135,1.776,0,1
2025-12-09T08:56:09.664308Z,urllc,uesimtun2,10.46.0.2,570551,10717,793482,16265,1.397,0,1
2025-12-09T08:56:09.664308Z,mmtc,uesimtun1,10.47.0.2,562810,10787,31876564,534181,1.725,0,1
2025-12-09T08:56:09.914391Z,embb,uesimtun0,10.45.0.2,2634098,52819,18487240184,13485467,1.704,0,1
2025-12-09T08:56:09.914391Z,urllc,uesimtun2,10.46.0.2,570808,10722,793826,16272,2.213,0,1
2025-12-09T08:56:09.914391Z,mmtc,uesimtun1,10.47.0.2,563067,10792,31876908,534188,5.810,0,1
2025-12-09T08:56:10.164723Z,embb,uesimtun0,10.45.0.2,2634873,52835,18490437540,13487806,2.408,0,1
2025-12-09T08:56:10.164723Z,urllc,uesimtun2,10.46.0.2,571025,10726,794110,16278,1.393,0,1
2025-12-09T08:56:10.164723Z,mmtc,uesimtun1,10.47.0.2,563284,10796,31902392,534614,,1,1
2025-12-09T08:56:10.414111Z,embb,uesimtun0,10.45.0.2,2636230,52863,18493617619,13490142,1.280,0,1
2025-12-09T08:56:10.414111Z,urllc,uesimtun2,10.46.0.2,571190,10729,794354,16283,1.995,0,1
2025-12-09T08:56:10.414111Z,mmtc,uesimtun1,10.47.0.2,563324,10797,31902512,534616,3.735,0,1
2025-12-09T08:56:10.664328Z,embb,uesimtun0,10.45.0.2,2637286,52884,18496812476,13492483,1.206,0,1
2025-12-09T08:56:10.664328Z,urllc,uesimtun2,10.46.0.2,571407,10733,794638,16289,1.339,0,1
2025-12-09T08:56:10.664328Z,mmtc,uesimtun1,10.47.0.2,563541,10801,31919596,534902,3.475,0,1
2025-12-09T08:56:10.914301Z,embb,uesimtun0,10.45.0.2,2637788,52894,18500001270,13494811,1.992,0,1
2025-12-09T08:56:10.914301Z,urllc,uesimtun2,10.46.0.2,571612,10737,794942,16295,1.773,0,1
2025-12-09T08:56:10.914301Z,mmtc,uesimtun1,10.47.0.2,563758,10805,31919880,534908,1.938,0,1
2025-12-09T08:56:11.164464Z,embb,uesimtun0,10.45.0.2,2638290,52904,18503188688,13497138,1.276,0,1
2025-12-09T08:56:11.164464Z,urllc,uesimtun2,10.46.0.2,571829,10741,795226,16301,1.952,0,1
2025-12-09T08:56:11.164464Z,mmtc,uesimtun1,10.47.0.2,563975,10809,31945364,535334,71.752,0,1
2025-12-09T08:56:11.414247Z,embb,uesimtun0,10.45.0.2,2640088,52941,18506380226,13499490,1.255,0,1
2025-12-09T08:56:11.414247Z,urllc,uesimtun2,10.46.0.2,572086,10746,795570,16308,1.921,0,1
2025-12-09T08:56:11.414247Z,mmtc,uesimtun1,10.47.0.2,564272,10815,31945768,535342,99.348,0,1
2025-12-09T08:56:11.664223Z,embb,uesimtun0,10.45.0.2,2641132,52962,18509572383,13501830,1.481,0,1
2025-12-09T08:56:11.664223Z,urllc,uesimtun2,10.46.0.2,572303,10750,795854,16314,1.430,0,1
2025-12-09T08:56:11.664223Z,mmtc,uesimtun1,10.47.0.2,564489,10819,31962852,535628,4.107,0,1
2025-12-09T08:56:11.914383Z,embb,uesimtun0,10.45.0.2,2641622,52972,18512769381,13504163,1.431,0,1
2025-12-09T08:56:11.914383Z,urllc,uesimtun2,10.46.0.2,572468,10753,796098,16319,2.001,0,1
2025-12-09T08:56:11.914383Z,mmtc,uesimtun1,10.47.0.2,564746,10824,31963196,535635,1.845,0,1
2025-12-09T08:56:12.164708Z,embb,uesimtun0,10.45.0.2,2642072,52981,18515956747,13506489,1.169,0,1
2025-12-09T08:56:12.164708Z,urllc,uesimtun2,10.46.0.2,572673,10757,796402,16325,1.626,0,1
2025-12-09T08:56:12.164708Z,mmtc,uesimtun1,10.47.0.2,564963,10828,31988680,536061,3.777,0,1
2025-12-09T08:56:12.414278Z,embb,uesimtun0,10.45.0.2,2643236,53005,18519144869,13508828,1.218,0,1
2025-12-09T08:56:12.414278Z,urllc,uesimtun2,10.46.0.2,572890,10761,796686,16331,1.804,0,1
2025-12-09T08:56:12.414278Z,mmtc,uesimtun1,10.47.0.2,565180,10832,31988964,536067,2.042,0,1
2025-12-09T08:56:12.664318Z,embb,uesimtun0,10.45.0.2,2643983,53020,18522339420,13511164,1.568,0,1
