timestamp,load_level,orchestrator_type,urllc_rtt_ms,embb_throughput_mbps,mmtc_msgs_total,embb_tc_rate_mbit,orchestrator_state,violation_count,recovery_streak,throttle_total,restore_total,loop_count,cpu_embb_cores,cpu_urllc_cores,cpu_mmtc_cores,node_cpu_pct,mem_embb_mi,mem_urllc_mi,mem_mmtc_mi
2026-06-04T04:55:17.834080,medium,agentic,13.0,37.79,10.0,1000.0,0.0,0.0,151.32889246940613,8.0,8.0,41.0,0.5180448031907811,0.018481688248326817,0.009469270275239213,nan,156.71484375,412.91796875,360.8515625
2026-06-04T04:55:20.873531,medium,agentic,12.97,37.79,60.0,1000.0,0.0,0.0,154.31852388381958,8.0,8.0,42.0,0.5017555910006424,0.017099653971672058,0.008987304380490686,nan,157.37890625,412.91796875,360.859375
2026-06-04T04:55:23.908815,medium,agentic,12.97,37.79,60.0,1000.0,0.0,0.0,154.31852388381958,8.0,8.0,42.0,0.4734973461573558,0.01897466584874673,0.009074456309063615,nan,157.13671875,412.96875,360.859375
2026-06-04T04:55:26.955701,medium,agentic,13.0,45.55,60.0,1000.0,0.0,0.0,160.31130242347717,8.0,8.0,42.0,0.4733284081634395,0.02299944598542636,0.009236835802981179,nan,156.89453125,413.23046875,360.859375
2026-06-04T04:55:29.990675,medium,agentic,13.0,45.55,60.0,1000.0,0.0,0.0,160.31130242347717,8.0,8.0,42.0,0.49385929016521146,0.022955502589155886,0.008645600154405254,nan,157.9453125,413.23046875,360.8515625
2026-06-04T04:55:33.037664,medium,agentic,12.97,46.53,60.0,1000.0,0.0,0.0,166.3268060684204,8.0,8.0,42.0,0.49385929016521146,0.023297623009891657,0.009309460231459683,nan,157.9453125,413.23046875,360.8515625
2026-06-04T04:55:36.075063,medium,agentic,12.67,46.53,120.0,1000.0,0.0,0.0,169.32862091064453,8.0,8.0,42.0,0.4855218573007385,0.02279976209890976,0.009156837865616144,nan,157.9453125,413.23046875,360.8515625
2026-06-04T04:55:39.116966,medium,agentic,12.67,46.53,120.0,1000.0,0.0,0.0,169.32862091064453,8.0,8.0,42.0,0.46532654238756177,0.022591756517469294,0.009167196792426207,nan,157.9453125,412.58984375,361.1015625
2026-06-04T04:55:42.162616,medium,agentic,13.0,46.2,140.0,1000.0,0.0,0.0,175.3369870185852,8.0,8.0,42.0,0.46491777536629764,0.020922647475554966,0.008470059608433778,nan,157.9453125,412.58984375,361.1015625
2026-06-04T04:55:45.203084,medium,agentic,13.0,46.2,140.0,1000.0,0.0,0.0,175.3369870185852,8.0,8.0,42.0,0.487070706609275,0.022135063674223507,0.008711461285005445,nan,157.58203125,412.43359375,361.11328125
2026-06-04T04:55:48.240755,medium,agentic,13.0,46.2,140.0,1000.0,0.0,0.0,178.41158318519592,8.0,8.0,42.0,0.487070706609275,0.022119992508797388,0.007245299676230666,nan,157.58203125,412.43359375,361.1171875
