timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index
1778670186.7569914,2026-05-13 16:33:06,13.6,18.3,0,210.4,1000,0,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,0,80,low,rule_based,1,1,1,20260513_163306,0
1778670188.5406253,2026-05-13 16:33:08,13.6,18.3,0,210.4,1000,0,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,80,low,rule_based,1,1,1,20260513_163306,1
1778670190.5530035,2026-05-13 16:33:10,13.6,18.3,0,210.4,1000,0,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,2
1778670192.5545542,2026-05-13 16:33:12,13.6,18.3,0,210.4,1000,0,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,3
1778670194.5469933,2026-05-13 16:33:14,13.6,18.3,0,237.7,1000,100,3011.4,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,4
1778670196.526509,2026-05-13 16:33:16,13.6,18.3,0,237.7,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,5
1778670198.5363572,2026-05-13 16:33:18,13.6,18.3,0,237.7,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,6
1778670200.5703828,2026-05-13 16:33:20,13.5,18.3,0,262.1,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,7
1778670202.5343506,2026-05-13 16:33:22,13.5,18.3,0,262.1,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,8
1778670204.580911,2026-05-13 16:33:24,13.5,18.3,0,251.8,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,9
1778670206.5384417,2026-05-13 16:33:26,13.5,18.3,0,251.8,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,14,80,low,rule_based,1,1,1,20260513_163306,10
1778670208.5820806,2026-05-13 16:33:28,13.5,18.3,0,251.8,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,11
1778670210.5438147,2026-05-13 16:33:30,13.3,19.0,0,244.1,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.3ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,12
1778670212.584299,2026-05-13 16:33:32,13.3,19.0,0,244.1,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.3ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,13
1778670214.542237,2026-05-13 16:33:34,13.3,19.0,0,244.1,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.3ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,14
1778670216.5862653,2026-05-13 16:33:36,13.3,19.0,0,290.3,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.3ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,15
1778670218.545872,2026-05-13 16:33:38,13.3,19.0,0,290.3,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=13.3ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,16
1778670220.5968492,2026-05-13 16:33:40,14.2,32.6,0,290.3,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=14.2ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,17
1778670222.5635712,2026-05-13 16:33:42,14.2,32.6,0,206.2,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=14.2ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,18
1778670224.5771916,2026-05-13 16:33:44,14.2,32.6,0,206.2,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=14.2ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,19
1778670226.5723445,2026-05-13 16:33:46,14.2,32.6,0,206.2,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=14.2ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,20
1778670228.5663743,2026-05-13 16:33:48,14.2,32.6,0,254.3,1000,100,0,0,rule_based,0,0,0,no_action,0,RTT=14.2ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,21
1778670230.6070757,2026-05-13 16:33:50,18.3,72.6,0,254.3,1000,100,0,1,rule_based,0,0,0,no_action,0,RTT=18.3ms exceeds 15ms but orchestrator in recovery grace period (streak=0); monitoring,9,80,low,rule_based,1,1,1,20260513_163306,22
1778670232.5760796,2026-05-13 16:33:52,18.3,72.6,0,254.3,1000,100,0,1,rule_based,0,0,0,no_action,0,RTT=18.3ms exceeds 15ms but orchestrator in recovery grace period (streak=0); monitoring,9,80,low,rule_based,1,1,1,20260513_163306,23
1778670234.6065044,2026-05-13 16:33:54,18.3,72.6,0,298.1,1000,100,0,1,rule_based,0,1,0,no_action,0,RTT=18.3ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,10,80,low,rule_based,1,1,1,20260513_163306,24
1778670236.5566325,2026-05-13 16:33:56,18.3,72.6,0,298.1,1000,100,0,1,rule_based,0,1,0,no_action,0,RTT=18.3ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,11,80,low,rule_based,1,1,1,20260513_163306,25
1778670238.6109982,2026-05-13 16:33:58,18.3,72.6,0,298.1,1000,100,0,1,rule_based,0,1,0,no_action,0,RTT=18.3ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,9,80,low,rule_based,1,1,1,20260513_163306,26
1778670240.575182,2026-05-13 16:34:00,19.3,72.6,0,254.5,1000,100,0,1,rule_based,0,2,0,no_action,0,RTT=19.3ms exceeds 15ms but orchestrator in recovery grace period (streak=2); monitoring,10,80,low,rule_based,1,1,1,20260513_163306,27
1778670242.602401,2026-05-13 16:34:02,19.3,72.6,0,254.5,1000,100,0,1,rule_based,0,2,0,no_action,0,RTT=19.3ms exceeds 15ms but orchestrator in recovery grace period (streak=2); monitoring,9,79,low,rule_based,1,1,1,20260513_163306,28
1778670244.568897,2026-05-13 16:34:04,19.3,72.6,0,283.3,1000,100,0,1,rule_based,0,3,0,no_action,0,RTT=19.3ms exceeds 15ms but orchestrator in recovery grace period (streak=3); monitoring,10,80,low,rule_based,1,1,1,20260513_163306,29
1778670246.8273187,2026-05-13 16:34:06,19.3,72.6,0,283.3,50,100,0,1,rule_based,0,3,0,no_action,0,RTT=19.3ms exceeds 15ms but orchestrator in recovery grace period (streak=3); monitoring,12,80,low,rule_based,1,1,1,20260513_163306,30
1778670248.6070313,2026-05-13 16:34:08,19.3,72.6,0,283.3,50,100,0,1,rule_based,0,3,0,no_action,0,RTT=19.3ms exceeds 15ms but orchestrator in recovery grace period (streak=3); monitoring,32,80,low,rule_based,1,1,1,20260513_163306,31
1778670250.628315,2026-05-13 16:34:10,19.4,72.6,0,46.8,50,100,0,1,rule_based,1,0,0,throttle_embb,0,RTT=19.4ms exceeded 15ms SLA threshold (streak=0); throttling eMBB to 50Mbps,10,79,low,rule_based,1,1,1,20260513_163306,32
1778670252.6392171,2026-05-13 16:34:12,19.4,72.6,0,46.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.4ms still elevated (streak=0); maintaining throttle at 50Mbps,9,79,low,rule_based,1,1,1,20260513_163306,33
1778670254.574609,2026-05-13 16:34:14,19.4,72.6,0,46.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.4ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,34
1778670256.633173,2026-05-13 16:34:16,19.4,72.6,0,46.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.4ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,35
1778670258.582371,2026-05-13 16:34:18,19.4,72.6,0,46.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.4ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,36
1778670260.6404867,2026-05-13 16:34:20,21.1,109.2,0,46.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,12,80,low,rule_based,1,1,1,20260513_163306,37
1778670262.6197212,2026-05-13 16:34:22,21.1,109.2,0,44.5,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,79,low,rule_based,1,1,1,20260513_163306,38
1778670264.650453,2026-05-13 16:34:24,21.1,109.2,0,44.5,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,79,low,rule_based,1,1,1,20260513_163306,39
1778670266.589762,2026-05-13 16:34:26,21.1,109.2,0,44.5,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,40
1778670268.6273584,2026-05-13 16:34:28,21.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,79,low,rule_based,1,1,1,20260513_163306,41
1778670270.6332617,2026-05-13 16:34:30,21.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,42
1778670272.6148214,2026-05-13 16:34:32,21.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,43
1778670274.6609151,2026-05-13 16:34:34,21.1,109.2,0,46.1,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,44
1778670276.5925014,2026-05-13 16:34:36,21.1,109.2,0,46.1,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,45
1778670278.6407886,2026-05-13 16:34:38,21.1,109.2,0,46.1,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.1ms still elevated (streak=0); maintaining throttle at 50Mbps,11,79,low,rule_based,1,1,1,20260513_163306,46
1778670280.608413,2026-05-13 16:34:40,21.3,109.2,0,47.0,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.3ms still elevated (streak=0); maintaining throttle at 50Mbps,9,79,low,rule_based,1,1,1,20260513_163306,47
1778670282.675769,2026-05-13 16:34:42,21.3,109.2,0,47.0,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.3ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,48
1778670284.6522737,2026-05-13 16:34:44,21.3,109.2,0,47.0,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.3ms still elevated (streak=0); maintaining throttle at 50Mbps,15,79,low,rule_based,1,1,1,20260513_163306,49
1778670286.7068481,2026-05-13 16:34:46,21.3,109.2,0,46.3,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.3ms still elevated (streak=0); maintaining throttle at 50Mbps,19,80,low,rule_based,1,1,1,20260513_163306,50
1778670288.6311522,2026-05-13 16:34:48,21.3,109.2,0,46.3,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=21.3ms still elevated (streak=0); maintaining throttle at 50Mbps,21,80,low,rule_based,1,1,1,20260513_163306,51
1778670290.603829,2026-05-13 16:34:50,19.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,52
1778670292.6533391,2026-05-13 16:34:52,19.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,53
1778670294.6349022,2026-05-13 16:34:54,19.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,54
1778670296.6961472,2026-05-13 16:34:56,19.1,109.2,0,45.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,14,80,low,rule_based,1,1,1,20260513_163306,55
1778670298.618979,2026-05-13 16:34:58,19.1,109.2,0,45.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,22,80,low,rule_based,1,1,1,20260513_163306,56
1778670300.7138195,2026-05-13 16:35:00,18.3,109.2,0,45.9,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.3ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,57
1778670302.6340046,2026-05-13 16:35:02,18.3,109.2,0,45.4,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.3ms still elevated (streak=0); maintaining throttle at 50Mbps,18,80,low,rule_based,1,1,1,20260513_163306,58
1778670304.626282,2026-05-13 16:35:04,18.3,109.2,0,45.4,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.3ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,59
1778670306.7228076,2026-05-13 16:35:06,18.3,109.2,0,45.4,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.3ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,60
1778670308.6466882,2026-05-13 16:35:08,18.3,109.2,0,44.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.3ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,61
1778670310.6640139,2026-05-13 16:35:10,18.1,109.2,0,44.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.1ms still elevated (streak=0); maintaining throttle at 50Mbps,12,80,low,rule_based,1,1,1,20260513_163306,62
1778670312.6268027,2026-05-13 16:35:12,18.1,109.2,0,44.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.1ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,63
1778670314.6748533,2026-05-13 16:35:14,18.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,64
1778670316.6518755,2026-05-13 16:35:16,18.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.1ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,65
1778670318.718438,2026-05-13 16:35:18,18.1,109.2,0,45.8,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.1ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,66
1778670320.649881,2026-05-13 16:35:20,17.0,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.0ms still elevated (streak=0); maintaining throttle at 50Mbps,11,80,low,rule_based,1,1,1,20260513_163306,67
1778670322.6309142,2026-05-13 16:35:22,17.0,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.0ms still elevated (streak=0); maintaining throttle at 50Mbps,14,80,low,rule_based,1,1,1,20260513_163306,68
1778670324.685893,2026-05-13 16:35:24,17.0,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.0ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,69
1778670326.6527066,2026-05-13 16:35:26,17.0,46.3,0,45.5,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.0ms still elevated (streak=0); maintaining throttle at 50Mbps,7,80,low,rule_based,1,1,1,20260513_163306,70
1778670328.707155,2026-05-13 16:35:28,17.0,46.3,0,45.5,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.0ms still elevated (streak=0); maintaining throttle at 50Mbps,16,80,low,rule_based,1,1,1,20260513_163306,71
1778670330.6656733,2026-05-13 16:35:30,17.1,46.3,0,45.7,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,72
1778670332.7184796,2026-05-13 16:35:32,17.1,46.3,0,45.7,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,73
1778670334.635883,2026-05-13 16:35:34,17.1,46.3,0,45.7,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.1ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,74
1778670336.6690311,2026-05-13 16:35:36,17.1,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.1ms still elevated (streak=0); maintaining throttle at 50Mbps,7,80,low,rule_based,1,1,1,20260513_163306,75
1778670338.7011092,2026-05-13 16:35:38,17.1,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=17.1ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,76
1778670340.6642995,2026-05-13 16:35:40,16.0,46.3,0,46.2,50,100,0,1,rule_based,1,0,0,hold_throttle,0,RTT=16.0ms still elevated (streak=0); maintaining throttle at 50Mbps,11,80,low,rule_based,1,1,1,20260513_163306,77
1778670342.7032897,2026-05-13 16:35:42,16.0,46.3,0,45.0,50,300,5885.3,1,rule_based,1,0,0,hold_throttle,0,RTT=16.0ms still elevated (streak=0); maintaining throttle at 50Mbps,11,80,low,rule_based,1,1,1,20260513_163306,78
1778670344.64791,2026-05-13 16:35:44,16.0,46.3,0,45.0,50,300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=16.0ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,79
1778670346.716873,2026-05-13 16:35:46,16.0,46.3,0,45.0,50,300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=16.0ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,80
1778670348.640428,2026-05-13 16:35:48,16.0,46.3,0,45.7,50,300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=16.0ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,81
1778670350.721213,2026-05-13 16:35:50,14.2,46.3,0,45.7,50,300,0,0,rule_based,1,0,0,hold_throttle,0,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbps,11,80,low,rule_based,1,1,1,20260513_163306,82
1778670352.693858,2026-05-13 16:35:52,14.2,46.3,0,45.7,50,300,0,0,rule_based,1,0,0,hold_throttle,0,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbps,11,80,low,rule_based,1,1,1,20260513_163306,83
1778670354.7110298,2026-05-13 16:35:54,14.2,46.3,0,46.2,50,300,0,0,rule_based,1,0,1,hold_throttle,0,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbps,7,80,low,rule_based,1,1,1,20260513_163306,84
1778670356.6750844,2026-05-13 16:35:56,14.2,46.3,0,46.2,50,300,0,0,rule_based,1,0,1,hold_throttle,0,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,85
1778670358.683529,2026-05-13 16:35:58,14.2,46.3,0,46.2,50,300,0,0,rule_based,1,0,1,hold_throttle,0,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,86
1778670360.685599,2026-05-13 16:36:00,14.0,46.3,0,45.4,50,300,0,0,rule_based,1,0,2,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,87
1778670362.6857865,2026-05-13 16:36:02,14.0,46.3,0,45.4,50,300,0,0,rule_based,1,0,2,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,20,80,low,rule_based,1,1,1,20260513_163306,88
1778670364.7361119,2026-05-13 16:36:04,14.0,46.3,0,45.4,50,300,0,0,rule_based,1,0,2,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,89
1778670366.6938608,2026-05-13 16:36:06,14.0,46.3,0,45.4,50,300,0,0,rule_based,1,0,3,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,19,80,low,rule_based,1,1,1,20260513_163306,90
1778670368.7287998,2026-05-13 16:36:08,14.0,46.3,0,45.4,50,300,0,0,rule_based,1,0,3,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,33,81,low,rule_based,1,1,1,20260513_163306,91
1778670370.6693609,2026-05-13 16:36:10,14.0,46.3,0,44.8,50,300,0,0,rule_based,1,0,4,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,17,81,low,rule_based,1,1,1,20260513_163306,92
1778670372.7278838,2026-05-13 16:36:12,14.0,46.3,0,44.8,50,300,0,0,rule_based,1,0,4,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,16,81,low,rule_based,1,1,1,20260513_163306,93
1778670374.698358,2026-05-13 16:36:14,14.0,46.3,0,44.8,50,300,0,0,rule_based,1,0,4,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbps,11,81,low,rule_based,1,1,1,20260513_163306,94
1778670376.733834,2026-05-13 16:36:16,14.0,46.3,0,45.9,1000,300,0,0,rule_based,1,0,5,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 1000Mbps,11,81,low,rule_based,1,1,1,20260513_163306,95
1778670378.6787446,2026-05-13 16:36:18,14.0,46.3,0,45.9,1000,300,0,0,rule_based,1,0,5,hold_throttle,0,RTT=14.0ms still elevated (streak=0); maintaining throttle at 1000Mbps,7,80,low,rule_based,1,1,1,20260513_163306,96
1778670380.7295399,2026-05-13 16:36:20,13.6,16.6,0,45.9,1000,300,0,0,rule_based,1,0,5,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 1000Mbps,14,80,low,rule_based,1,1,1,20260513_163306,97
1778670382.6783679,2026-05-13 16:36:22,13.6,16.6,0,248.0,1000,300,0,0,rule_based,0,0,0,release_throttle,0,RTT=13.6ms below 15ms threshold (recovery_streak=0); restoring eMBB to 1000Mbps,10,80,low,rule_based,1,1,1,20260513_163306,98
1778670384.7304251,2026-05-13 16:36:24,13.6,16.6,0,248.0,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,6,81,low,rule_based,1,1,1,20260513_163306,99
1778670386.7022564,2026-05-13 16:36:26,13.6,16.6,0,248.0,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,100
1778670388.688469,2026-05-13 16:36:28,13.6,16.6,0,206.3,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,81,low,rule_based,1,1,1,20260513_163306,101
1778670390.7450597,2026-05-13 16:36:30,13.5,17.0,0,206.3,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,102
1778670392.6887872,2026-05-13 16:36:32,13.5,17.0,0,206.3,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,81,low,rule_based,1,1,1,20260513_163306,103
1778670394.723646,2026-05-13 16:36:34,13.5,17.0,0,179.6,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,6,81,low,rule_based,1,1,1,20260513_163306,104
1778670396.6967063,2026-05-13 16:36:36,13.5,17.0,0,179.6,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,105
1778670398.7364407,2026-05-13 16:36:38,13.5,17.0,0,179.6,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,106
1778670400.690955,2026-05-13 16:36:40,13.6,17.0,0,248.4,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,81,low,rule_based,1,1,1,20260513_163306,107
1778670402.7298088,2026-05-13 16:36:42,13.6,17.0,0,248.4,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,81,low,rule_based,1,1,1,20260513_163306,108
1778670404.6907637,2026-05-13 16:36:44,13.6,17.0,0,248.4,1000,300,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,81,low,rule_based,1,1,1,20260513_163306,109
